lang,pair,probe,axis,probe_axis,signed
NLD,nld_50m__vs__en_nld_a,religious rosh hashanah,sacred->secular,religious rosh hashanah | sacred->secular,-0.22667497396469116
NLD,nld_50m__vs__en_nld_a,religious purim,sacred->secular,religious purim | sacred->secular,-0.30184823274612427
NLD,nld_50m__vs__en_nld_a,religious sukkot,sacred->secular,religious sukkot | sacred->secular,-0.2760964334011078
NLD,nld_50m__vs__en_nld_a,religious advent,sacred->secular,religious advent | sacred->secular,-0.44366899132728577
NLD,nld_50m__vs__en_nld_a,religious holi,sacred->secular,religious holi | sacred->secular,-0.24444331228733063
NLD,nld_50m__vs__en_nld_a,religious navratri,sacred->secular,religious navratri | sacred->secular,-0.47039884328842163
NLD,nld_50m__vs__en_nld_a,religious onam,sacred->secular,religious onam | sacred->secular,-0.2624558210372925
NLD,nld_50m__vs__en_nld_a,religious pongal,sacred->secular,religious pongal | sacred->secular,-0.3131372332572937
NLD,nld_50m__vs__en_nld_a,religious durga puja,sacred->secular,religious durga puja | sacred->secular,-0.3410244584083557
NLD,nld_50m__vs__en_nld_a,religious janmashtami,sacred->secular,religious janmashtami | sacred->secular,-0.2140166461467743
NLD,nld_50m__vs__en_nld_a,religious good friday,sacred->secular,religious good friday | sacred->secular,-0.3482547700405121
NLD,nld_50m__vs__en_nld_a,religious pentecost,sacred->secular,religious pentecost | sacred->secular,-0.23816171288490295
NLD,nld_50m__vs__en_nld_a,religious epiphany,sacred->secular,religious epiphany | sacred->secular,-0.4655582904815674
NLD,nld_50m__vs__en_nld_a,religious all saints day,sacred->secular,religious all saints day | sacred->secular,-0.42879125475883484
NLD,nld_50m__vs__en_nld_a,religious lunar new year,sacred->secular,religious lunar new year | sacred->secular,-0.35027509927749634
NLD,nld_50m__vs__en_nld_a,religious thingyan,sacred->secular,religious thingyan | sacred->secular,-0.4310383200645447
NLD,nld_50m__vs__en_nld_a,religious day of the dead,sacred->secular,religious day of the dead | sacred->secular,-0.3785853981971741
NLD,nld_50m__vs__en_nld_a,religious mardi gras,sacred->secular,religious mardi gras | sacred->secular,-0.3313201367855072
NLD,nld_50m__vs__en_nld_a,religious saint day,sacred->secular,religious saint day | sacred->secular,-0.4712775647640228
NLD,nld_50m__vs__en_nld_a,religious martinmas,sacred->secular,religious martinmas | sacred->secular,-0.33731791377067566
NLD,nld_50m__vs__en_nld_a,religious st patricks day,sacred->secular,religious st patricks day | sacred->secular,-0.31251105666160583
NLD,nld_50m__vs__en_nld_a,religious independence day,sacred->secular,religious independence day | sacred->secular,-0.44168129563331604
NLD,nld_50m__vs__en_nld_a,religious mawlid,sacred->secular,religious mawlid | sacred->secular,-0.25090399384498596
NLD,nld_50m__vs__en_nld_a,religious ashura,sacred->secular,religious ashura | sacred->secular,-0.32782307267189026
NLD,nld_50m__vs__en_nld_a,religious hajj,sacred->secular,religious hajj | sacred->secular,-0.06062018871307373
NLD,nld_50m__vs__en_nld_a,religious umrah,sacred->secular,religious umrah | sacred->secular,-0.35599201917648315
NLD,nld_50m__vs__en_nld_a,religious setsubun,sacred->secular,religious setsubun | sacred->secular,-0.2633671760559082
NLD,nld_50m__vs__en_nld_a,seasonal festival,sacred->secular,seasonal festival | sacred->secular,-0.3159874677658081
NLD,nld_50m__vs__en_nld_a,seasonal holiday,sacred->secular,seasonal holiday | sacred->secular,-0.3380078077316284
NLD,nld_50m__vs__en_nld_a,seasonal new year,sacred->secular,seasonal new year | sacred->secular,-0.30595433712005615
NLD,nld_50m__vs__en_nld_a,seasonal easter,sacred->secular,seasonal easter | sacred->secular,-0.27172672748565674
NLD,nld_50m__vs__en_nld_a,white,sacred->secular,white | sacred->secular,-0.3086264729499817
NLD,nld_50m__vs__en_nld_a,red,sacred->secular,red | sacred->secular,0.1516595184803009
NLD,nld_50m__vs__en_nld_a,black,sacred->secular,black | sacred->secular,-0.2817186117172241
NLD,nld_50m__vs__en_nld_a,blue,sacred->secular,blue | sacred->secular,-0.22546902298927307
NLD,nld_50m__vs__en_nld_a,green,sacred->secular,green | sacred->secular,-0.27856728434562683
NLD,nld_50m__vs__en_nld_a,yellow,sacred->secular,yellow | sacred->secular,-0.2609187364578247
NLD,nld_50m__vs__en_nld_a,purple,sacred->secular,purple | sacred->secular,-0.12300395965576172
NLD,nld_50m__vs__en_nld_a,orange,sacred->secular,orange | sacred->secular,-0.30065664649009705
NLD,nld_50m__vs__en_nld_a,gold,sacred->secular,gold | sacred->secular,-0.22033539414405823
NLD,nld_50m__vs__en_nld_a,silver,sacred->secular,silver | sacred->secular,-0.3285514712333679
NLD,nld_50m__vs__en_nld_a,dragon,sacred->secular,dragon | sacred->secular,-0.39636728167533875
NLD,nld_50m__vs__en_nld_a,phoenix,sacred->secular,phoenix | sacred->secular,-0.4755931794643402
NLD,nld_50m__vs__en_nld_a,lotus,sacred->secular,lotus | sacred->secular,-0.24064964056015015
NLD,nld_50m__vs__en_nld_a,bamboo,sacred->secular,bamboo | sacred->secular,-0.42412954568862915
NLD,nld_50m__vs__en_nld_a,olive,sacred->secular,olive | sacred->secular,-0.2792680263519287
NLD,nld_50m__vs__en_nld_a,maple,sacred->secular,maple | sacred->secular,-0.43449145555496216
NLD,nld_50m__vs__en_nld_a,totem,sacred->secular,totem | sacred->secular,-0.05033467337489128
NLD,nld_50m__vs__en_nld_a,emblem,sacred->secular,emblem | sacred->secular,-0.4280605912208557
NLD,nld_50m__vs__en_nld_a,anthem,sacred->secular,anthem | sacred->secular,-0.3816763758659363
NLD,nld_50m__vs__en_nld_a,flag,sacred->secular,flag | sacred->secular,-0.39999037981033325
NLD,nld_50m__vs__en_nld_a,icon,sacred->secular,icon | sacred->secular,-0.46437543630599976
NLD,nld_50m__vs__en_nld_a,script,sacred->secular,script | sacred->secular,-0.3014165163040161
NLD,nld_50m__vs__en_nld_a,calligraphy,sacred->secular,calligraphy | sacred->secular,-0.39024195075035095
NLD,nld_50m__vs__en_nld_a,lantern,sacred->secular,lantern | sacred->secular,-0.3676925003528595
NLD,nld_50m__vs__en_nld_a,opera,sacred->secular,opera | sacred->secular,-0.334108829498291
NLD,nld_50m__vs__en_nld_a,dance,sacred->secular,dance | sacred->secular,-0.44940122961997986
NLD,nld_50m__vs__en_nld_a,music,sacred->secular,music | sacred->secular,-0.2997971773147583
NLD,nld_50m__vs__en_nld_a,folklore,sacred->secular,folklore | sacred->secular,-0.3464982807636261
NLD,nld_50m__vs__en_nld_a,myth,sacred->secular,myth | sacred->secular,-0.1763816475868225
NLD,nld_50m__vs__en_nld_a,legend,sacred->secular,legend | sacred->secular,-0.21374574303627014
NLD,nld_50m__vs__en_nld_a,oral tradition,sacred->secular,oral tradition | sacred->secular,-0.39416608214378357
NLD,nld_50m__vs__en_nld_a,epic,sacred->secular,epic | sacred->secular,-0.005977485328912735
NLD,nld_50m__vs__en_nld_a,fable,sacred->secular,fable | sacred->secular,-0.09980951994657516
NLD,nld_50m__vs__en_nld_a,choir,sacred->secular,choir | sacred->secular,-0.4168897569179535
NLD,nld_50m__vs__en_nld_a,orchestra,sacred->secular,orchestra | sacred->secular,-0.4590683579444885
NLD,nld_50m__vs__en_nld_a,drumming,sacred->secular,drumming | sacred->secular,-0.21246430277824402
NLD,nld_50m__vs__en_nld_a,tango,sacred->secular,tango | sacred->secular,0.035109397023916245
NLD,nld_50m__vs__en_nld_a,flamenco,sacred->secular,flamenco | sacred->secular,-0.328140527009964
NLD,nld_50m__vs__en_nld_a,bharatanatyam,sacred->secular,bharatanatyam | sacred->secular,-0.17524486780166626
NLD,nld_50m__vs__en_nld_a,kabuki,sacred->secular,kabuki | sacred->secular,-0.04205368459224701
NLD,nld_50m__vs__en_nld_a,lion dance,sacred->secular,lion dance | sacred->secular,-0.43328577280044556
NLD,nld_50m__vs__en_nld_a,dragon dance,sacred->secular,dragon dance | sacred->secular,-0.43327608704566956
NLD,nld_50m__vs__en_nld_a,totem pole,sacred->secular,totem pole | sacred->secular,-0.09553005546331406
NLD,nld_50m__vs__en_nld_a,prayer beads,sacred->secular,prayer beads | sacred->secular,-0.42859384417533875
NLD,nld_50m__vs__en_nld_a,chopsticks,sacred->secular,chopsticks | sacred->secular,-0.40179961919784546
NLD,nld_50m__vs__en_nld_a,tea ceremony,sacred->secular,tea ceremony | sacred->secular,-0.395776629447937
NLD,nld_50m__vs__en_nld_a,martial arts,sacred->secular,martial arts | sacred->secular,-0.5057966113090515
NLD,nld_50m__vs__en_nld_a,cultural white,sacred->secular,cultural white | sacred->secular,-0.3994899094104767
NLD,nld_50m__vs__en_nld_a,cultural red,sacred->secular,cultural red | sacred->secular,-0.2113388478755951
NLD,nld_50m__vs__en_nld_a,cultural black,sacred->secular,cultural black | sacred->secular,-0.39666226506233215
NLD,nld_50m__vs__en_nld_a,cultural blue,sacred->secular,cultural blue | sacred->secular,-0.3687134087085724
NLD,nld_50m__vs__en_nld_a,cultural green,sacred->secular,cultural green | sacred->secular,-0.3781138062477112
NLD,nld_50m__vs__en_nld_a,cultural yellow,sacred->secular,cultural yellow | sacred->secular,-0.36353805661201477
NLD,nld_50m__vs__en_nld_a,cultural purple,sacred->secular,cultural purple | sacred->secular,-0.3011331260204315
NLD,nld_50m__vs__en_nld_a,cultural orange,sacred->secular,cultural orange | sacred->secular,-0.39979076385498047
NLD,nld_50m__vs__en_nld_a,cultural gold,sacred->secular,cultural gold | sacred->secular,-0.38708701729774475
NLD,nld_50m__vs__en_nld_a,cultural silver,sacred->secular,cultural silver | sacred->secular,-0.3973917067050934
NLD,nld_50m__vs__en_nld_a,cultural dragon,sacred->secular,cultural dragon | sacred->secular,-0.4634076952934265
NLD,nld_50m__vs__en_nld_a,cultural phoenix,sacred->secular,cultural phoenix | sacred->secular,-0.4809032082557678
NLD,nld_50m__vs__en_nld_a,cultural lotus,sacred->secular,cultural lotus | sacred->secular,-0.367220401763916
NLD,nld_50m__vs__en_nld_a,cultural bamboo,sacred->secular,cultural bamboo | sacred->secular,-0.4151347279548645
NLD,nld_50m__vs__en_nld_a,cultural olive,sacred->secular,cultural olive | sacred->secular,-0.36080825328826904
NLD,nld_50m__vs__en_nld_a,cultural maple,sacred->secular,cultural maple | sacred->secular,-0.4495687782764435
NLD,nld_50m__vs__en_nld_a,cultural totem,sacred->secular,cultural totem | sacred->secular,-0.27237096428871155
NLD,nld_50m__vs__en_nld_a,cultural emblem,sacred->secular,cultural emblem | sacred->secular,-0.42942583560943604
NLD,nld_50m__vs__en_nld_a,cultural anthem,sacred->secular,cultural anthem | sacred->secular,-0.4310213029384613
NLD,nld_50m__vs__en_nld_a,cultural flag,sacred->secular,cultural flag | sacred->secular,-0.4384392499923706
NLD,nld_50m__vs__en_nld_a,cultural icon,sacred->secular,cultural icon | sacred->secular,-0.48753613233566284
NLD,nld_50m__vs__en_nld_a,cultural script,sacred->secular,cultural script | sacred->secular,-0.4045156240463257
NLD,nld_50m__vs__en_nld_a,cultural calligraphy,sacred->secular,cultural calligraphy | sacred->secular,-0.40906715393066406
NLD,nld_50m__vs__en_nld_a,cultural lantern,sacred->secular,cultural lantern | sacred->secular,-0.412194162607193
NLD,nld_50m__vs__en_nld_a,cultural incense,sacred->secular,cultural incense | sacred->secular,-0.346507728099823
NLD,nld_50m__vs__en_nld_a,cultural opera,sacred->secular,cultural opera | sacred->secular,-0.4251859784126282
NLD,nld_50m__vs__en_nld_a,cultural dance,sacred->secular,cultural dance | sacred->secular,-0.45788657665252686
NLD,nld_50m__vs__en_nld_a,cultural music,sacred->secular,cultural music | sacred->secular,-0.382996141910553
NLD,nld_50m__vs__en_nld_a,cultural folklore,sacred->secular,cultural folklore | sacred->secular,-0.42321306467056274
NLD,nld_50m__vs__en_nld_a,cultural myth,sacred->secular,cultural myth | sacred->secular,-0.3742709457874298
NLD,nld_50m__vs__en_nld_a,cultural legend,sacred->secular,cultural legend | sacred->secular,-0.3535950779914856
NLD,nld_50m__vs__en_nld_a,cultural oral tradition,sacred->secular,cultural oral tradition | sacred->secular,-0.4306408166885376
NLD,nld_50m__vs__en_nld_a,cultural epic,sacred->secular,cultural epic | sacred->secular,-0.28059297800064087
NLD,nld_50m__vs__en_nld_a,cultural fable,sacred->secular,cultural fable | sacred->secular,-0.2754278779029846
NLD,nld_50m__vs__en_nld_a,cultural choir,sacred->secular,cultural choir | sacred->secular,-0.42755889892578125
NLD,nld_50m__vs__en_nld_a,cultural orchestra,sacred->secular,cultural orchestra | sacred->secular,-0.45415669679641724
NLD,nld_50m__vs__en_nld_a,cultural drumming,sacred->secular,cultural drumming | sacred->secular,-0.3465588390827179
NLD,nld_50m__vs__en_nld_a,cultural chanting,sacred->secular,cultural chanting | sacred->secular,-0.44393789768218994
NLD,nld_50m__vs__en_nld_a,cultural tango,sacred->secular,cultural tango | sacred->secular,-0.20196253061294556
NLD,nld_50m__vs__en_nld_a,cultural flamenco,sacred->secular,cultural flamenco | sacred->secular,-0.40249505639076233
NLD,nld_50m__vs__en_nld_a,cultural bharatanatyam,sacred->secular,cultural bharatanatyam | sacred->secular,-0.272087424993515
NLD,nld_50m__vs__en_nld_a,cultural kabuki,sacred->secular,cultural kabuki | sacred->secular,-0.23801641166210175
NLD,nld_50m__vs__en_nld_a,cultural lion dance,sacred->secular,cultural lion dance | sacred->secular,-0.445485919713974
NLD,nld_50m__vs__en_nld_a,cultural dragon dance,sacred->secular,cultural dragon dance | sacred->secular,-0.45609089732170105
NLD,nld_50m__vs__en_nld_a,cultural totem pole,sacred->secular,cultural totem pole | sacred->secular,-0.2522500455379486
NLD,nld_50m__vs__en_nld_a,cultural prayer beads,sacred->secular,cultural prayer beads | sacred->secular,-0.4376528263092041
NLD,nld_50m__vs__en_nld_a,cultural rosary,sacred->secular,cultural rosary | sacred->secular,-0.40024077892303467
NLD,nld_50m__vs__en_nld_a,cultural chopsticks,sacred->secular,cultural chopsticks | sacred->secular,-0.4337972402572632
NLD,nld_50m__vs__en_nld_a,cultural tea ceremony,sacred->secular,cultural tea ceremony | sacred->secular,-0.4241912364959717
NLD,nld_50m__vs__en_nld_a,cultural martial arts,sacred->secular,cultural martial arts | sacred->secular,-0.4910898208618164
NLD,nld_50m__vs__en_nld_a,greeting,sacred->secular,greeting | sacred->secular,-0.2666044235229492
NLD,nld_50m__vs__en_nld_a,handshake,sacred->secular,handshake | sacred->secular,-0.44937095046043396
NLD,nld_50m__vs__en_nld_a,bow,sacred->secular,bow | sacred->secular,-0.06894157081842422
NLD,nld_50m__vs__en_nld_a,hug,sacred->secular,hug | sacred->secular,-0.3042697310447693
NLD,nld_50m__vs__en_nld_a,kiss,sacred->secular,kiss | sacred->secular,-0.4798987805843353
NLD,nld_50m__vs__en_nld_a,gift giving,sacred->secular,gift giving | sacred->secular,-0.22751769423484802
NLD,nld_50m__vs__en_nld_a,hosting,sacred->secular,hosting | sacred->secular,-0.38572341203689575
NLD,nld_50m__vs__en_nld_a,shared meal,sacred->secular,shared meal | sacred->secular,-0.42612552642822266
NLD,nld_50m__vs__en_nld_a,tea time,sacred->secular,tea time | sacred->secular,-0.39492830634117126
NLD,nld_50m__vs__en_nld_a,funeral,sacred->secular,funeral | sacred->secular,-0.3902977406978607
NLD,nld_50m__vs__en_nld_a,mourning,sacred->secular,mourning | sacred->secular,-0.3010152280330658
NLD,nld_50m__vs__en_nld_a,burial,sacred->secular,burial | sacred->secular,-0.2768811881542206
NLD,nld_50m__vs__en_nld_a,cremation,sacred->secular,cremation | sacred->secular,-0.24459446966648102
NLD,nld_50m__vs__en_nld_a,birth,sacred->secular,birth | sacred->secular,-0.3679334223270416
NLD,nld_50m__vs__en_nld_a,naming ceremony,sacred->secular,naming ceremony | sacred->secular,-0.43626514077186584
NLD,nld_50m__vs__en_nld_a,coming of age,sacred->secular,coming of age | sacred->secular,-0.262988805770874
NLD,nld_50m__vs__en_nld_a,rite of passage,sacred->secular,rite of passage | sacred->secular,-0.1291555017232895
NLD,nld_50m__vs__en_nld_a,ceremony,sacred->secular,ceremony | sacred->secular,-0.4232247471809387
NLD,nld_50m__vs__en_nld_a,weekday,sacred->secular,weekday | sacred->secular,-0.4642292857170105
NLD,nld_50m__vs__en_nld_a,weekend,sacred->secular,weekend | sacred->secular,-0.2891616225242615
NLD,nld_50m__vs__en_nld_a,workday,sacred->secular,workday | sacred->secular,-0.45765209197998047
NLD,nld_50m__vs__en_nld_a,rest day,sacred->secular,rest day | sacred->secular,-0.3520013093948364
NLD,nld_50m__vs__en_nld_a,queue,sacred->secular,queue | sacred->secular,-0.45991456508636475
NLD,nld_50m__vs__en_nld_a,punctuality,sacred->secular,punctuality | sacred->secular,-0.251292884349823
NLD,nld_50m__vs__en_nld_a,lateness,sacred->secular,lateness | sacred->secular,-0.23687991499900818
NLD,nld_50m__vs__en_nld_a,privacy,sacred->secular,privacy | sacred->secular,-0.3158603012561798
NLD,nld_50m__vs__en_nld_a,public space,sacred->secular,public space | sacred->secular,-0.47016727924346924
NLD,nld_50m__vs__en_nld_a,neighbor,sacred->secular,neighbor | sacred->secular,-0.4017654359340668
NLD,nld_50m__vs__en_nld_a,household visit,sacred->secular,household visit | sacred->secular,-0.3874688744544983
NLD,nld_50m__vs__en_nld_a,guest,sacred->secular,guest | sacred->secular,-0.5411433577537537
NLD,nld_50m__vs__en_nld_a,host,sacred->secular,host | sacred->secular,-0.3207818269729614
NLD,nld_50m__vs__en_nld_a,table manners,sacred->secular,table manners | sacred->secular,-0.39333969354629517
NLD,nld_50m__vs__en_nld_a,home cooking,sacred->secular,home cooking | sacred->secular,-0.29406771063804626
NLD,nld_50m__vs__en_nld_a,festival meal,sacred->secular,festival meal | sacred->secular,-0.4601045846939087
NLD,nld_50m__vs__en_nld_a,fast day,sacred->secular,fast day | sacred->secular,-0.42450055480003357
NLD,nld_50m__vs__en_nld_a,memorial day,sacred->secular,memorial day | sacred->secular,-0.47781848907470703
NLD,nld_50m__vs__en_nld_a,ancestor day,sacred->secular,ancestor day | sacred->secular,-0.3987877070903778
NLD,nld_50m__vs__en_nld_a,seasonal ritual,sacred->secular,seasonal ritual | sacred->secular,-0.3540855944156647
NLD,nld_50m__vs__en_nld_a,daily greeting,sacred->secular,daily greeting | sacred->secular,-0.22181859612464905
NLD,nld_50m__vs__en_nld_a,daily handshake,sacred->secular,daily handshake | sacred->secular,-0.32632604241371155
NLD,nld_50m__vs__en_nld_a,daily bow,sacred->secular,daily bow | sacred->secular,-0.1710767298936844
NLD,nld_50m__vs__en_nld_a,daily hug,sacred->secular,daily hug | sacred->secular,-0.25777027010917664
NLD,nld_50m__vs__en_nld_a,daily kiss,sacred->secular,daily kiss | sacred->secular,-0.32737839221954346
NLD,nld_50m__vs__en_nld_a,daily gift giving,sacred->secular,daily gift giving | sacred->secular,-0.23217464983463287
NLD,nld_50m__vs__en_nld_a,daily hosting,sacred->secular,daily hosting | sacred->secular,-0.2946358621120453
NLD,nld_50m__vs__en_nld_a,daily hospitality,sacred->secular,daily hospitality | sacred->secular,-0.2984997630119324
NLD,nld_50m__vs__en_nld_a,daily shared meal,sacred->secular,daily shared meal | sacred->secular,-0.3414594531059265
NLD,nld_50m__vs__en_nld_a,daily banquet,sacred->secular,daily banquet | sacred->secular,-0.28964585065841675
NLD,nld_50m__vs__en_nld_a,daily tea time,sacred->secular,daily tea time | sacred->secular,-0.34114062786102295
NLD,nld_50m__vs__en_nld_a,daily funeral,sacred->secular,daily funeral | sacred->secular,-0.29528823494911194
NLD,nld_50m__vs__en_nld_a,daily mourning,sacred->secular,daily mourning | sacred->secular,-0.251456618309021
NLD,nld_50m__vs__en_nld_a,daily burial,sacred->secular,daily burial | sacred->secular,-0.21679961681365967
NLD,nld_50m__vs__en_nld_a,daily cremation,sacred->secular,daily cremation | sacred->secular,-0.25218671560287476
NLD,nld_50m__vs__en_nld_a,daily birth,sacred->secular,daily birth | sacred->secular,-0.2756801247596741
NLD,nld_50m__vs__en_nld_a,daily naming ceremony,sacred->secular,daily naming ceremony | sacred->secular,-0.35942596197128296
NLD,nld_50m__vs__en_nld_a,daily coming of age,sacred->secular,daily coming of age | sacred->secular,-0.26590222120285034
NLD,nld_50m__vs__en_nld_a,daily rite of passage,sacred->secular,daily rite of passage | sacred->secular,-0.1931767761707306
NLD,nld_50m__vs__en_nld_a,daily ceremony,sacred->secular,daily ceremony | sacred->secular,-0.28520041704177856
NLD,nld_50m__vs__en_nld_a,daily weekday,sacred->secular,daily weekday | sacred->secular,-0.31314340233802795
NLD,nld_50m__vs__en_nld_a,daily weekend,sacred->secular,daily weekend | sacred->secular,-0.271621972322464
NLD,nld_50m__vs__en_nld_a,daily workday,sacred->secular,daily workday | sacred->secular,-0.38304245471954346
NLD,nld_50m__vs__en_nld_a,daily rest day,sacred->secular,daily rest day | sacred->secular,-0.32660454511642456
NLD,nld_50m__vs__en_nld_a,daily queue,sacred->secular,daily queue | sacred->secular,-0.3378850519657135
NLD,nld_50m__vs__en_nld_a,daily punctuality,sacred->secular,daily punctuality | sacred->secular,-0.2546060085296631
NLD,nld_50m__vs__en_nld_a,daily lateness,sacred->secular,daily lateness | sacred->secular,-0.22128382325172424
NLD,nld_50m__vs__en_nld_a,daily privacy,sacred->secular,daily privacy | sacred->secular,-0.28274890780448914
NLD,nld_50m__vs__en_nld_a,daily public space,sacred->secular,daily public space | sacred->secular,-0.38601022958755493
NLD,nld_50m__vs__en_nld_a,daily neighbor,sacred->secular,daily neighbor | sacred->secular,-0.30063575506210327
NLD,nld_50m__vs__en_nld_a,daily household visit,sacred->secular,daily household visit | sacred->secular,-0.32783082127571106
NLD,nld_50m__vs__en_nld_a,daily guest,sacred->secular,daily guest | sacred->secular,-0.3583938777446747
NLD,nld_50m__vs__en_nld_a,daily host,sacred->secular,daily host | sacred->secular,-0.2631346583366394
NLD,nld_50m__vs__en_nld_a,daily table manners,sacred->secular,daily table manners | sacred->secular,-0.34500497579574585
NLD,nld_50m__vs__en_nld_a,daily home cooking,sacred->secular,daily home cooking | sacred->secular,-0.2812460660934448
NLD,nld_50m__vs__en_nld_a,daily festival meal,sacred->secular,daily festival meal | sacred->secular,-0.3889866769313812
NLD,nld_50m__vs__en_nld_a,daily fast day,sacred->secular,daily fast day | sacred->secular,-0.34668999910354614
NLD,nld_50m__vs__en_nld_a,daily memorial day,sacred->secular,daily memorial day | sacred->secular,-0.3838040232658386
NLD,nld_50m__vs__en_nld_a,daily ancestor day,sacred->secular,daily ancestor day | sacred->secular,-0.3449200689792633
NLD,nld_50m__vs__en_nld_a,daily seasonal ritual,sacred->secular,daily seasonal ritual | sacred->secular,-0.3034593462944031
NLD,nld_50m__vs__en_nld_a,household greeting,sacred->secular,household greeting | sacred->secular,-0.37440359592437744
NLD,nld_50m__vs__en_nld_a,household handshake,sacred->secular,household handshake | sacred->secular,-0.4668486714363098
NLD,nld_50m__vs__en_nld_a,household bow,sacred->secular,household bow | sacred->secular,-0.3088770806789398
NLD,nld_50m__vs__en_nld_a,household hug,sacred->secular,household hug | sacred->secular,-0.40264782309532166
NLD,nld_50m__vs__en_nld_a,household kiss,sacred->secular,household kiss | sacred->secular,-0.48201608657836914
NLD,nld_50m__vs__en_nld_a,household gift giving,sacred->secular,household gift giving | sacred->secular,-0.3540671169757843
NLD,nld_50m__vs__en_nld_a,household hosting,sacred->secular,household hosting | sacred->secular,-0.4218352735042572
NLD,nld_50m__vs__en_nld_a,household hospitality,sacred->secular,household hospitality | sacred->secular,-0.4451201558113098
NLD,nld_50m__vs__en_nld_a,household shared meal,sacred->secular,household shared meal | sacred->secular,-0.4505070745944977
NLD,nld_50m__vs__en_nld_a,household banquet,sacred->secular,household banquet | sacred->secular,-0.42920273542404175
NLD,nld_50m__vs__en_nld_a,household tea time,sacred->secular,household tea time | sacred->secular,-0.43829119205474854
NLD,nld_50m__vs__en_nld_a,household funeral,sacred->secular,household funeral | sacred->secular,-0.4243021607398987
NLD,nld_50m__vs__en_nld_a,household mourning,sacred->secular,household mourning | sacred->secular,-0.3936156928539276
NLD,nld_50m__vs__en_nld_a,household burial,sacred->secular,household burial | sacred->secular,-0.3746020495891571
NLD,nld_50m__vs__en_nld_a,household cremation,sacred->secular,household cremation | sacred->secular,-0.3603891134262085
NLD,nld_50m__vs__en_nld_a,household birth,sacred->secular,household birth | sacred->secular,-0.41966918110847473
NLD,nld_50m__vs__en_nld_a,household naming ceremony,sacred->secular,household naming ceremony | sacred->secular,-0.4414204955101013
NLD,nld_50m__vs__en_nld_a,household coming of age,sacred->secular,household coming of age | sacred->secular,-0.3369685709476471
NLD,nld_50m__vs__en_nld_a,household rite of passage,sacred->secular,household rite of passage | sacred->secular,-0.24929875135421753
NLD,nld_50m__vs__en_nld_a,household ceremony,sacred->secular,household ceremony | sacred->secular,-0.4335923492908478
NLD,nld_50m__vs__en_nld_a,public,sacred->secular,public | sacred->secular,-0.34256288409233093
NLD,nld_50m__vs__en_nld_a,fast,sacred->secular,fast | sacred->secular,-0.34498515725135803
NLD,nld_50m__vs__en_nld_a,gift,sacred->secular,gift | sacred->secular,-0.21579334139823914
NLD,nld_50m__vs__en_nld_a,meal,sacred->secular,meal | sacred->secular,-0.4761284589767456
NLD,nld_50m__vs__en_nld_a,religion,ritual->routine,religion | ritual->routine,-0.3030688762664795
NLD,nld_50m__vs__en_nld_a,ritual,ritual->routine,ritual | ritual->routine,-0.05173954367637634
NLD,nld_50m__vs__en_nld_a,prayer,ritual->routine,prayer | ritual->routine,-0.3185875713825226
NLD,nld_50m__vs__en_nld_a,temple,ritual->routine,temple | ritual->routine,-0.28999391198158264
NLD,nld_50m__vs__en_nld_a,church,ritual->routine,church | ritual->routine,-0.34577056765556335
NLD,nld_50m__vs__en_nld_a,mosque,ritual->routine,mosque | ritual->routine,-0.3139548897743225
NLD,nld_50m__vs__en_nld_a,synagogue,ritual->routine,synagogue | ritual->routine,-0.4476396441459656
NLD,nld_50m__vs__en_nld_a,shrine,ritual->routine,shrine | ritual->routine,-0.2568269670009613
NLD,nld_50m__vs__en_nld_a,pilgrimage,ritual->routine,pilgrimage | ritual->routine,-0.23026716709136963
NLD,nld_50m__vs__en_nld_a,scripture,ritual->routine,scripture | ritual->routine,-0.3394097089767456
NLD,nld_50m__vs__en_nld_a,monk,ritual->routine,monk | ritual->routine,-0.38731649518013
NLD,nld_50m__vs__en_nld_a,priest,ritual->routine,priest | ritual->routine,-0.1539820432662964
NLD,nld_50m__vs__en_nld_a,imam,ritual->routine,imam | ritual->routine,-0.028240904211997986
NLD,nld_50m__vs__en_nld_a,nun,ritual->routine,nun | ritual->routine,-0.30772271752357483
NLD,nld_50m__vs__en_nld_a,saint,ritual->routine,saint | ritual->routine,-0.326165109872818
NLD,nld_50m__vs__en_nld_a,martyr,ritual->routine,martyr | ritual->routine,-0.31194236874580383
NLD,nld_50m__vs__en_nld_a,prophet,ritual->routine,prophet | ritual->routine,-0.4525490701198578
NLD,nld_50m__vs__en_nld_a,zakat,ritual->routine,zakat | ritual->routine,0.04034039005637169
NLD,nld_50m__vs__en_nld_a,tithe,ritual->routine,tithe | ritual->routine,-0.08969096839427948
NLD,nld_50m__vs__en_nld_a,karma,ritual->routine,karma | ritual->routine,-0.2334720492362976
NLD,nld_50m__vs__en_nld_a,altar,ritual->routine,altar | ritual->routine,-0.5267658233642578
NLD,nld_50m__vs__en_nld_a,incense,ritual->routine,incense | ritual->routine,0.1385907381772995
NLD,nld_50m__vs__en_nld_a,rosary,ritual->routine,rosary | ritual->routine,-0.31645193696022034
NLD,nld_50m__vs__en_nld_a,blessing,ritual->routine,blessing | ritual->routine,-0.2472151815891266
NLD,nld_50m__vs__en_nld_a,curse,ritual->routine,curse | ritual->routine,-0.4570820927619934
NLD,nld_50m__vs__en_nld_a,sabbath,ritual->routine,sabbath | ritual->routine,-0.16303730010986328
