repr_type,pair,metric,category,n_items,mean,std
pre_lmhead_contextual,en_100m__vs__en_zh_a,jaccard_divergence,religion_ritual,101,0.8090147322857199,0.1880613186969236
pre_lmhead_contextual,en_100m__vs__en_zh_a,jaccard_divergence,social_identity,99,0.7881700011466678,0.17406001911421043
pre_lmhead_contextual,en_100m__vs__en_zh_a,jaccard_divergence,symbols_colors,97,0.8450414567759401,0.1286678309209976
pre_lmhead_contextual,en_100m__vs__en_zh_a,jaccard_divergence,values_norms,101,0.7920730529019172,0.18898709165222058
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,clothing_appearance,100,0.8129404613225967,0.13119323468251312
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,daily_customs,101,0.8547908861402241,0.10694473404928656
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,family_kinship,101,0.8051613450424583,0.164014773841779
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,festivals_holidays,100,0.8607211818954922,0.10259537833746263
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,food_cuisine,100,0.8796930492153971,0.14317846173915547
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,governance_law,100,0.7847968545333158,0.1805328370823742
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,religion_ritual,101,0.8090647753517097,0.18056472752465014
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,social_identity,99,0.7640612064137023,0.18227570147849545
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,symbols_colors,97,0.8363107415662435,0.1301713015722198
pre_lmhead_contextual,en_100m__vs__en_zh_b,jaccard_divergence,values_norms,101,0.7479022859311454,0.24912583891085338
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,clothing_appearance,100,0.784234086217057,0.15137919128126145
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,daily_customs,101,0.758615143780284,0.19102856595149892
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,family_kinship,101,0.7341155851833178,0.17728927077084766
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,festivals_holidays,100,0.8228813499391616,0.12426767795636776
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,food_cuisine,100,0.8161992221586541,0.1576213796741747
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,governance_law,100,0.737556151662958,0.23014235117269777
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,religion_ritual,101,0.7366381824383358,0.2315052453776686
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,social_identity,99,0.7298020905469478,0.21424665774698873
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,symbols_colors,97,0.7773175625290014,0.16171414436002313
pre_lmhead_contextual,en_50m__vs__en_bul_a,jaccard_divergence,values_norms,101,0.720016642410917,0.25013218749778915
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,clothing_appearance,100,0.7993765992980919,0.1382104997070628
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,daily_customs,101,0.7685075338396521,0.17845205428898586
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,family_kinship,101,0.7192055677676154,0.20308209025075394
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,festivals_holidays,100,0.8223334020426343,0.11659020158880873
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,food_cuisine,100,0.8335049326321604,0.16213423871515262
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,governance_law,100,0.7999583993055873,0.18583457911619328
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,religion_ritual,101,0.7773731797259914,0.18431639228663405
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,social_identity,99,0.7279115616665331,0.199130381448839
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,symbols_colors,97,0.7394881525014061,0.16906589398463215
pre_lmhead_contextual,en_50m__vs__en_bul_b,jaccard_divergence,values_norms,101,0.7704378730784631,0.20670183068082829
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,clothing_appearance,100,0.7897210295634904,0.15199039113525784
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,daily_customs,101,0.7949552090370045,0.1637317362450002
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,family_kinship,101,0.7252706539642235,0.22041047002389194
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,festivals_holidays,100,0.8512733144611998,0.09640662830465825
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,food_cuisine,100,0.8696289054364417,0.1314338690063855
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,governance_law,100,0.7058423305706722,0.2467627430663814
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,religion_ritual,101,0.7725782682757842,0.22987802469165702
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,social_identity,99,0.737098815304164,0.19845856042928192
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,symbols_colors,97,0.7860278623938627,0.16713573116718722
pre_lmhead_contextual,en_50m__vs__en_deu_a,jaccard_divergence,values_norms,101,0.7536862582849178,0.2126024644983557
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,clothing_appearance,100,0.8155262943024943,0.14113958410587388
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,daily_customs,101,0.8386064122270673,0.14546729024503496
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,family_kinship,101,0.7429585469182524,0.20014138912534715
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,festivals_holidays,100,0.8430315798072014,0.11173609271308517
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,food_cuisine,100,0.858002959957852,0.13835248073524703
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,governance_law,100,0.7518379383416396,0.21616118460384734
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,religion_ritual,101,0.7869082111996758,0.19545248298840648
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,social_identity,99,0.759876081457467,0.17708988348540738
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,symbols_colors,97,0.7788453581076437,0.15169845930736503
pre_lmhead_contextual,en_50m__vs__en_deu_b,jaccard_divergence,values_norms,101,0.76886863199561,0.2010619365378483
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,clothing_appearance,100,0.8007128259890257,0.13855383719718994
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,daily_customs,101,0.8286831057262593,0.1445879725567278
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,family_kinship,101,0.746510936446632,0.194739702868159
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,festivals_holidays,100,0.8385569035319341,0.12532243598433446
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,food_cuisine,100,0.8555497244905185,0.16485312313444236
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,governance_law,100,0.7672393475220046,0.23869053231920614
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,religion_ritual,101,0.7847081816771437,0.18524495350039263
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,social_identity,99,0.776024699552779,0.16272954837012815
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,symbols_colors,97,0.7813507369910553,0.15703129373348315
pre_lmhead_contextual,en_50m__vs__en_fas_a,jaccard_divergence,values_norms,101,0.771751664039926,0.21335753383294034
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,clothing_appearance,100,0.8187930790518313,0.1284775726403954
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,daily_customs,101,0.798792362645717,0.1558233948456713
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,family_kinship,101,0.7269706103162014,0.20621047127820394
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,festivals_holidays,100,0.8523865835268812,0.10035818917792133
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,food_cuisine,100,0.8633630524988003,0.13171823981755076
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,governance_law,100,0.7697252360589879,0.2180482464559241
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,religion_ritual,101,0.7782613489922743,0.21021673245067168
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,social_identity,99,0.7382846256744682,0.21864135430086803
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,symbols_colors,97,0.8398703036095002,0.12961430177792735
pre_lmhead_contextual,en_50m__vs__en_fas_b,jaccard_divergence,values_norms,101,0.7902291980449453,0.1881378422854893
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,clothing_appearance,100,0.7877487732095735,0.16120997085152022
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,daily_customs,101,0.7689494449887284,0.17830482095282196
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,family_kinship,101,0.7147532046702221,0.22880170935965713
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,festivals_holidays,100,0.8226368501141272,0.10884423631592849
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,food_cuisine,100,0.8332951717643823,0.15259793751847914
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,governance_law,100,0.7118271979023715,0.23603632666284144
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,religion_ritual,101,0.7088771125252662,0.26667281200261533
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,social_identity,99,0.7384614999082146,0.1983129636976507
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,symbols_colors,97,0.7848572779445442,0.16040688870264264
pre_lmhead_contextual,en_50m__vs__en_fr_a,jaccard_divergence,values_norms,101,0.7899984512277217,0.17156687020069358
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,clothing_appearance,100,0.8103321716576284,0.1273879512190128
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,daily_customs,101,0.7342352071723067,0.19451729618344976
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,family_kinship,101,0.7101702731212749,0.23255385079394686
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,festivals_holidays,100,0.8447347671648306,0.09999054022941062
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,food_cuisine,100,0.850787105919943,0.14773890410343987
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,governance_law,100,0.7238227124972894,0.2370083849344863
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,religion_ritual,101,0.7428493829012248,0.2373852531985981
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,social_identity,99,0.7034243155044722,0.23268730268059895
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,symbols_colors,97,0.7649557010209538,0.1530505058835859
pre_lmhead_contextual,en_50m__vs__en_fr_b,jaccard_divergence,values_norms,101,0.7522647838072849,0.21395590862805816
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,clothing_appearance,100,0.8235791132332706,0.12235792586404257
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,daily_customs,101,0.8239178547543423,0.11800477357359672
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,family_kinship,101,0.7348062980401817,0.21212570172229112
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,festivals_holidays,100,0.8362928339866015,0.11388543601722095
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,food_cuisine,100,0.8721662886158952,0.12496904157329032
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,governance_law,100,0.7440005113640475,0.22582558332520727
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,religion_ritual,101,0.7545639914133615,0.25044333853867035
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,social_identity,99,0.6970220307538633,0.23697816485309128
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,symbols_colors,97,0.7997377401932569,0.14645888119380954
pre_lmhead_contextual,en_50m__vs__en_ind_a,jaccard_divergence,values_norms,101,0.7881440514791089,0.1872656932378667
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,clothing_appearance,100,0.807537892547532,0.1330526580772822
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,daily_customs,101,0.8001968161650498,0.14062944010499348
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,family_kinship,101,0.7463152272645791,0.20335909372831992
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,festivals_holidays,100,0.8577341001632963,0.09736890627619829
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,food_cuisine,100,0.8607145809842206,0.13127520953228938
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,governance_law,100,0.7281366510220805,0.24335087328538926
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,religion_ritual,101,0.7528658778572275,0.2499183962008395
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,social_identity,99,0.7211974150309304,0.2123244781237638
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,symbols_colors,97,0.7882455558578937,0.14932521068390078
pre_lmhead_contextual,en_50m__vs__en_ind_b,jaccard_divergence,values_norms,101,0.7429568754260312,0.23153175418529606
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,clothing_appearance,100,0.8053137997446177,0.12740024875048483
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,daily_customs,101,0.7418866589026645,0.20735601275597582
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,family_kinship,101,0.7084720341161993,0.2271768563122775
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,festivals_holidays,100,0.8446587689845615,0.10916242191095582
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,food_cuisine,100,0.8409674095201276,0.16869579330757092
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,governance_law,100,0.7142574610633917,0.2432687472186927
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,religion_ritual,101,0.7892858340895506,0.2007542022245805
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,social_identity,99,0.728925149844528,0.21132594828789217
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,symbols_colors,97,0.7873534792192369,0.14134368737856348
pre_lmhead_contextual,en_50m__vs__en_nld_a,jaccard_divergence,values_norms,101,0.736587816696846,0.24843765630585463
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,clothing_appearance,100,0.8122990988225826,0.1325948007154992
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,daily_customs,101,0.7601528429770239,0.1985059576248429
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,family_kinship,101,0.709469932922713,0.22914878415019752
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,festivals_holidays,100,0.855182597259751,0.10364830864696746
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,food_cuisine,100,0.8516288808936584,0.14479389716658686
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,governance_law,100,0.7085877969650827,0.25584786628913847
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,religion_ritual,101,0.7352615920231236,0.2612157698619702
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,social_identity,99,0.6773705920092834,0.23792798294533793
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,symbols_colors,97,0.7936042450310111,0.1368116214077945
pre_lmhead_contextual,en_50m__vs__en_nld_b,jaccard_divergence,values_norms,101,0.7431586887085561,0.22868353062674085
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,clothing_appearance,100,0.8281383696977042,0.12012219377952629
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,daily_customs,101,0.7890794129085746,0.16554075843594976
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,family_kinship,101,0.7557989679308549,0.1775990387192916
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,festivals_holidays,100,0.8406365651497159,0.11031133144577747
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,food_cuisine,100,0.8609265513991265,0.132686632494503
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,governance_law,100,0.7485743509110699,0.2232380463012997
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,religion_ritual,101,0.7906006995960904,0.18386304748309
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,social_identity,99,0.7601460918033609,0.18544151602491923
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,symbols_colors,97,0.823254883516256,0.13458459000386727
pre_lmhead_contextual,en_50m__vs__en_ukr_a,jaccard_divergence,values_norms,101,0.752266602328242,0.23253078032272517
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,clothing_appearance,100,0.8083486654368535,0.13933554921382224
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,daily_customs,101,0.7254281017180133,0.22739681804972636
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,family_kinship,101,0.7285151448818159,0.20409785403367003
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,festivals_holidays,100,0.8336903147881835,0.10634985542779148
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,food_cuisine,100,0.8590653659399375,0.11201736613971819
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,governance_law,100,0.742657968448038,0.24029227862334937
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,religion_ritual,101,0.8097262211627024,0.15644636855887334
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,social_identity,99,0.7506320937888261,0.18848413978036954
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,symbols_colors,97,0.7935665984948019,0.14737645160954627
pre_lmhead_contextual,en_50m__vs__en_ukr_b,jaccard_divergence,values_norms,101,0.7538882179457052,0.2247130398918097
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,clothing_appearance,100,0.8210241384979631,0.13373876951603453
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,daily_customs,101,0.8198387686411938,0.13709230644739162
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,family_kinship,101,0.7453230033296298,0.2085853226290849
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,festivals_holidays,100,0.8542218485567266,0.10454304294425192
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,food_cuisine,100,0.8603125622337225,0.15534433477794435
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,governance_law,100,0.8239845687977485,0.16756998871066334
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,religion_ritual,101,0.7900034003397316,0.2044844923024576
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,social_identity,99,0.7835420006361057,0.16501464903694346
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,symbols_colors,97,0.8061217167261647,0.15025521923857685
pre_lmhead_contextual,en_50m__vs__en_zh_a,jaccard_divergence,values_norms,101,0.78329581613148,0.20199109772260532
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,clothing_appearance,100,0.8205881765828997,0.13544369231402248
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,daily_customs,101,0.8446110504704337,0.12355645109865221
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,family_kinship,101,0.7788241058315801,0.1943280396798788
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,festivals_holidays,100,0.8519073126452856,0.0976673435449723
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,food_cuisine,100,0.8801623611928211,0.13048016898879564
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,governance_law,100,0.7874860984190609,0.19221038123837775
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,religion_ritual,101,0.8166496022539472,0.17029576499933613
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,social_identity,99,0.7737301076007398,0.17139302482643112
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,symbols_colors,97,0.8201970648716432,0.13792255364510644
pre_lmhead_contextual,en_50m__vs__en_zh_b,jaccard_divergence,values_norms,101,0.7751675855561145,0.21943453026635842
embedding_matrix,en_100m__vs__en_bul_a,axis_abs_projection_diff,food_cuisine,4,0.13904122076928613,0.017946365215784146
embedding_matrix,en_100m__vs__en_bul_a,axis_abs_projection_diff,other_axis,32,0.14577003056183455,0.021779267944550665
embedding_matrix,en_100m__vs__en_bul_a,axis_abs_projection_diff,religion_ritual,2,0.16936393082141876,0.013201425551400517
embedding_matrix,en_100m__vs__en_bul_a,axis_abs_projection_diff,space_society,3,0.14391037821769712,0.016505813665505492
embedding_matrix,en_100m__vs__en_bul_a,axis_abs_projection_diff,values_norms,9,0.15273399319913647,0.022255475040319432
embedding_matrix,en_100m__vs__en_bul_b,axis_abs_projection_diff,food_cuisine,4,0.1526668071746826,0.021841929652195908
embedding_matrix,en_100m__vs__en_bul_b,axis_abs_projection_diff,other_axis,32,0.15248953946866092,0.01705818253454301
embedding_matrix,en_100m__vs__en_bul_b,axis_abs_projection_diff,religion_ritual,2,0.15875849127769465,0.026405506354257213
embedding_matrix,en_100m__vs__en_bul_b,axis_abs_projection_diff,space_society,3,0.14002723246812818,0.01841891675987339
embedding_matrix,en_100m__vs__en_bul_b,axis_abs_projection_diff,values_norms,9,0.15019806557231477,0.01549787662749054
embedding_matrix,en_100m__vs__en_deu_a,axis_abs_projection_diff,food_cuisine,4,0.15111064538359636,0.02498414387282673
embedding_matrix,en_100m__vs__en_deu_a,axis_abs_projection_diff,other_axis,32,0.14791902480646965,0.016324385614471706
embedding_matrix,en_100m__vs__en_deu_a,axis_abs_projection_diff,religion_ritual,2,0.17167707532644266,0.006438299894963524
embedding_matrix,en_100m__vs__en_deu_a,axis_abs_projection_diff,space_society,3,0.13647668808698651,0.010432266704379876
embedding_matrix,en_100m__vs__en_deu_a,axis_abs_projection_diff,values_norms,9,0.15511341724130837,0.017968106136578982
embedding_matrix,en_100m__vs__en_deu_b,axis_abs_projection_diff,food_cuisine,4,0.1626349929720163,0.04027131154972781
embedding_matrix,en_100m__vs__en_deu_b,axis_abs_projection_diff,other_axis,32,0.14913351158611474,0.020481352272673038
embedding_matrix,en_100m__vs__en_deu_b,axis_abs_projection_diff,religion_ritual,2,0.14754063636064524,0.004249824786035332
embedding_matrix,en_100m__vs__en_deu_b,axis_abs_projection_diff,space_society,3,0.14331756035486856,0.009968028411764964
embedding_matrix,en_100m__vs__en_deu_b,axis_abs_projection_diff,values_norms,9,0.15118667814466683,0.018067535289630048
embedding_matrix,en_100m__vs__en_fas_a,axis_abs_projection_diff,food_cuisine,4,0.1616202145814895,0.026631816383228122
embedding_matrix,en_100m__vs__en_fas_a,axis_abs_projection_diff,other_axis,32,0.1694282167591154,0.02752906431879134
embedding_matrix,en_100m__vs__en_fas_a,axis_abs_projection_diff,religion_ritual,2,0.19277364015579218,0.05426566903801941
embedding_matrix,en_100m__vs__en_fas_a,axis_abs_projection_diff,space_society,3,0.1539226025342941,0.007957949843586526
embedding_matrix,en_100m__vs__en_fas_a,axis_abs_projection_diff,values_norms,9,0.16365002923541597,0.02803160397857853
embedding_matrix,en_100m__vs__en_fas_b,axis_abs_projection_diff,food_cuisine,4,0.14377826079726216,0.014585565395396044
embedding_matrix,en_100m__vs__en_fas_b,axis_abs_projection_diff,other_axis,32,0.1625193762592971,0.0234307506365859
embedding_matrix,en_100m__vs__en_fas_b,axis_abs_projection_diff,religion_ritual,2,0.1444829255342483,0.004902900740423792
embedding_matrix,en_100m__vs__en_fas_b,axis_abs_projection_diff,space_society,3,0.16288712620735163,0.007677583089505923
embedding_matrix,en_100m__vs__en_fas_b,axis_abs_projection_diff,values_norms,9,0.1656331138478385,0.016399599950936275
embedding_matrix,en_100m__vs__en_fr_a,axis_abs_projection_diff,food_cuisine,4,0.14032190293073654,0.0197568671872457
embedding_matrix,en_100m__vs__en_fr_a,axis_abs_projection_diff,other_axis,32,0.1448919142130762,0.013838275919748943
embedding_matrix,en_100m__vs__en_fr_a,axis_abs_projection_diff,religion_ritual,2,0.158885583281517,0.014446864924897485
embedding_matrix,en_100m__vs__en_fr_a,axis_abs_projection_diff,space_society,3,0.13218340774377182,0.0015313926918066665
embedding_matrix,en_100m__vs__en_fr_a,axis_abs_projection_diff,values_norms,9,0.14251789533429673,0.01485414490413253
embedding_matrix,en_100m__vs__en_fr_b,axis_abs_projection_diff,food_cuisine,4,0.13680812716484067,0.00623917766251089
embedding_matrix,en_100m__vs__en_fr_b,axis_abs_projection_diff,other_axis,32,0.14262608811259267,0.017710776845983968
embedding_matrix,en_100m__vs__en_fr_b,axis_abs_projection_diff,religion_ritual,2,0.14778700470924377,0.0029483406407311103
embedding_matrix,en_100m__vs__en_fr_b,axis_abs_projection_diff,space_society,3,0.13741483787695563,0.005405910924811274
embedding_matrix,en_100m__vs__en_fr_b,axis_abs_projection_diff,values_norms,9,0.13943334917227423,0.017770775415437624
embedding_matrix,en_100m__vs__en_ind_a,axis_abs_projection_diff,food_cuisine,4,0.15036565251648426,0.023145146180716537
embedding_matrix,en_100m__vs__en_ind_a,axis_abs_projection_diff,other_axis,32,0.14812946296297008,0.01476233633204574
embedding_matrix,en_100m__vs__en_ind_a,axis_abs_projection_diff,religion_ritual,2,0.15482869744300837,0.0055645008949235415
embedding_matrix,en_100m__vs__en_ind_a,axis_abs_projection_diff,space_society,3,0.14042496184508002,0.0028586543839845646
embedding_matrix,en_100m__vs__en_ind_a,axis_abs_projection_diff,values_norms,9,0.15134309728940326,0.016093887156707384
embedding_matrix,en_100m__vs__en_ind_b,axis_abs_projection_diff,food_cuisine,4,0.1353948321193456,0.021105138338672644
embedding_matrix,en_100m__vs__en_ind_b,axis_abs_projection_diff,other_axis,32,0.1424911092035472,0.01845073042781887
embedding_matrix,en_100m__vs__en_ind_b,axis_abs_projection_diff,religion_ritual,2,0.13326037675142283,0.010092579174827766
embedding_matrix,en_100m__vs__en_ind_b,axis_abs_projection_diff,space_society,3,0.1267632370193799,0.015449310143086285
embedding_matrix,en_100m__vs__en_ind_b,axis_abs_projection_diff,values_norms,9,0.14024327695369718,0.010398910236799992
embedding_matrix,en_100m__vs__en_nld_a,axis_abs_projection_diff,food_cuisine,4,0.15096037089824677,0.015592348482773816
