baseline,language,model_b,repr_type,subset_size,draw,jaccard_at_k_mean,frobenius_cultural_similarity,axis_abs_projection_diff_mean,anchor_residual_per_anchor
en_50m,NLD,en_nld_a,embedding_matrix,500,2,0.6227522604173714,0.11065053558349609,0.13093025401234626,0.06891283416748047
en_50m,NLD,en_nld_a,embedding_matrix,500,3,0.6227522604173714,0.11065053558349609,0.13093025594949723,0.06904724884033203
en_50m,NLD,en_nld_a,embedding_matrix,500,4,0.6227522604173714,0.11065054321289063,0.1309302619099617,0.06843775939941406
en_50m,NLD,en_nld_a,embedding_matrix,1000,0,0.6227522604173714,0.11065053558349609,0.13093025580048562,0.056811687469482425
en_50m,NLD,en_nld_a,embedding_matrix,1000,1,0.6227522604173714,0.11065052795410156,0.13093025401234626,0.05657732772827148
en_50m,NLD,en_nld_a,embedding_matrix,1000,2,0.6227522604173714,0.11065053558349609,0.13093025252223014,0.056226356506347656
en_50m,NLD,en_nld_a,embedding_matrix,1000,3,0.6227522604173714,0.11065054321289063,0.1309302555024624,0.056490058898925784
en_50m,NLD,en_nld_a,embedding_matrix,1000,4,0.6227522604173714,0.11065054321289063,0.130930265635252,0.056714614868164065
en_50m,NLD,en_nld_a,embedding_matrix,2000,0,0.6227522604173714,0.11065053558349609,0.13093025147914886,0.04464017105102539
en_50m,NLD,en_nld_a,embedding_matrix,2000,1,0.6227522604173714,0.11065054321289063,0.13093025699257851,0.04464965057373047
en_50m,NLD,en_nld_a,embedding_matrix,2000,2,0.6227522604173714,0.11065054321289063,0.13093025743961334,0.044649776458740235
en_50m,NLD,en_nld_a,embedding_matrix,2000,3,0.6227522604173714,0.11065053558349609,0.13093025743961334,0.04462803268432617
en_50m,NLD,en_nld_a,embedding_matrix,2000,4,0.6227522604173714,0.11065052795410156,0.130930245667696,0.04458871459960938
en_50m,NLD,en_nld_a,embedding_matrix,3000,0,0.6227522604173714,0.11065053558349609,0.13093024924397467,0.03799051920572916
en_50m,NLD,en_nld_a,embedding_matrix,3000,1,0.6227522604173714,0.11065053558349609,0.13093024924397467,0.03799051920572916
en_50m,NLD,en_nld_a,embedding_matrix,3000,2,0.6227522604173714,0.11065053558349609,0.13093024924397467,0.03799051920572916
en_50m,NLD,en_nld_a,embedding_matrix,3000,3,0.6227522604173714,0.11065053558349609,0.13093024924397467,0.03799051920572916
en_50m,NLD,en_nld_a,embedding_matrix,3000,4,0.6227522604173714,0.11065053558349609,0.13093024924397467,0.03799051920572916
en_50m,UKR,en_ukr_a,embedding_matrix,500,0,0.6559818833998307,0.1380087432861328,0.14777326941490174,0.06989633178710937
en_50m,UKR,en_ukr_a,embedding_matrix,500,1,0.6559818833998307,0.1380087432861328,0.14777327135205268,0.07012799072265626
en_50m,UKR,en_ukr_a,embedding_matrix,500,2,0.6559818833998307,0.1380087432861328,0.14777326479554176,0.06967678070068359
en_50m,UKR,en_ukr_a,embedding_matrix,500,3,0.6559818833998307,0.1380087432861328,0.14777326449751854,0.07027129364013672
en_50m,UKR,en_ukr_a,embedding_matrix,500,4,0.6559818833998307,0.1380087432861328,0.14777326419949532,0.0699698715209961
en_50m,UKR,en_ukr_a,embedding_matrix,1000,0,0.6559818833998307,0.1380087432861328,0.14777326777577401,0.057017002105712894
en_50m,UKR,en_ukr_a,embedding_matrix,1000,1,0.6559818833998307,0.1380087432861328,0.14777327403426171,0.05723576354980469
en_50m,UKR,en_ukr_a,embedding_matrix,1000,2,0.6559818833998307,0.1380087432861328,0.1477732652425766,0.05734082794189453
en_50m,UKR,en_ukr_a,embedding_matrix,1000,3,0.6559818833998307,0.1380087432861328,0.14777327388525008,0.05701764297485352
en_50m,UKR,en_ukr_a,embedding_matrix,1000,4,0.6559818833998307,0.1380087432861328,0.14777326330542565,0.057102298736572264
en_50m,UKR,en_ukr_a,embedding_matrix,2000,0,0.6559818833998307,0.1380087432861328,0.14777326852083206,0.04486960220336914
en_50m,UKR,en_ukr_a,embedding_matrix,2000,1,0.6559818833998307,0.1380087432861328,0.1477732726931572,0.04483634567260742
en_50m,UKR,en_ukr_a,embedding_matrix,2000,2,0.6559818833998307,0.13800875854492187,0.14777327209711075,0.04481256866455078
en_50m,UKR,en_ukr_a,embedding_matrix,2000,3,0.6559818833998307,0.1380087432861328,0.14777326762676238,0.04489168930053711
en_50m,UKR,en_ukr_a,embedding_matrix,2000,4,0.6559818833998307,0.13800875854492187,0.14777326941490174,0.04501692199707031
en_50m,UKR,en_ukr_a,embedding_matrix,3000,0,0.6559818833998307,0.1380087432861328,0.14777326107025146,0.03818290456136068
en_50m,UKR,en_ukr_a,embedding_matrix,3000,1,0.6559818833998307,0.1380087432861328,0.14777326107025146,0.03818290456136068
en_50m,UKR,en_ukr_a,embedding_matrix,3000,2,0.6559818833998307,0.1380087432861328,0.14777326107025146,0.03818290456136068
en_50m,UKR,en_ukr_a,embedding_matrix,3000,3,0.6559818833998307,0.1380087432861328,0.14777326107025146,0.03818290456136068
en_50m,UKR,en_ukr_a,embedding_matrix,3000,4,0.6559818833998307,0.1380087432861328,0.14777326107025146,0.03818290456136068
en_50m,ZH,en_zh_a,embedding_matrix,500,0,0.6672353550192995,0.1449780578613281,0.14899282708764075,0.07144609069824219
en_50m,ZH,en_zh_a,embedding_matrix,500,1,0.6672353550192995,0.1449780578613281,0.1489928311109543,0.07048857879638672
en_50m,ZH,en_zh_a,embedding_matrix,500,2,0.6672353550192995,0.1449780578613281,0.14899282455444335,0.07112187194824218
en_50m,ZH,en_zh_a,embedding_matrix,500,3,0.6672353550192995,0.1449780578613281,0.14899282798171043,0.0710248794555664
en_50m,ZH,en_zh_a,embedding_matrix,500,4,0.6672353550192995,0.1449780578613281,0.14899283215403558,0.07103513336181641
en_50m,ZH,en_zh_a,embedding_matrix,1000,0,0.6672353550192995,0.1449780578613281,0.14899282559752464,0.0579393196105957
en_50m,ZH,en_zh_a,embedding_matrix,1000,1,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.05791789627075195
en_50m,ZH,en_zh_a,embedding_matrix,1000,2,0.6672353550192995,0.14497804260253908,0.1489928275346756,0.057681617736816404
en_50m,ZH,en_zh_a,embedding_matrix,1000,3,0.6672353550192995,0.1449780578613281,0.1489928323030472,0.057680381774902346
en_50m,ZH,en_zh_a,embedding_matrix,1000,4,0.6672353550192995,0.14497804260253908,0.1489928276836872,0.05778232574462891
en_50m,ZH,en_zh_a,embedding_matrix,2000,0,0.6672353550192995,0.1449780578613281,0.1489928297698498,0.045278736114501957
en_50m,ZH,en_zh_a,embedding_matrix,2000,1,0.6672353550192995,0.1449780578613281,0.14899282902479172,0.04536650848388672
en_50m,ZH,en_zh_a,embedding_matrix,2000,2,0.6672353550192995,0.14497804260253908,0.148992817401886,0.04517767333984375
en_50m,ZH,en_zh_a,embedding_matrix,2000,3,0.6672353550192995,0.14497807312011718,0.14899282783269882,0.045489059448242185
en_50m,ZH,en_zh_a,embedding_matrix,2000,4,0.6672353550192995,0.1449780578613281,0.14899282827973365,0.045420028686523437
en_50m,ZH,en_zh_a,embedding_matrix,3000,0,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.03856652577718099
en_50m,ZH,en_zh_a,embedding_matrix,3000,1,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.03856652577718099
en_50m,ZH,en_zh_a,embedding_matrix,3000,2,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.03856652577718099
en_50m,ZH,en_zh_a,embedding_matrix,3000,3,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.03856652577718099
en_50m,ZH,en_zh_a,embedding_matrix,3000,4,0.6672353550192995,0.1449780578613281,0.14899282544851303,0.03856652577718099
en_50m,BUL,en_bul_a,pre_lmhead_contextual,500,0,0.7616252324623424,0.1582410583496094,2.276525933742523,0.3685284118652344
en_50m,BUL,en_bul_a,pre_lmhead_contextual,500,1,0.7616252324623424,0.15824110412597656,2.276526300907135,0.3643310546875
en_50m,BUL,en_bul_a,pre_lmhead_contextual,500,2,0.7616252324623424,0.15824107360839842,2.276525957584381,0.3702375793457031
en_50m,BUL,en_bul_a,pre_lmhead_contextual,500,3,0.7616252324623424,0.15824118041992188,2.2765265202522276,0.3713849182128906
en_50m,BUL,en_bul_a,pre_lmhead_contextual,500,4,0.7616252324623424,0.1582410583496094,2.276526026725769,0.37167507934570315
en_50m,BUL,en_bul_a,pre_lmhead_contextual,1000,0,0.7616252324623424,0.15824110412597656,2.276526246070862,0.2750262451171875
en_50m,BUL,en_bul_a,pre_lmhead_contextual,1000,1,0.7616252324623424,0.1582410888671875,2.276525659561157,0.2711374816894531
en_50m,BUL,en_bul_a,pre_lmhead_contextual,1000,2,0.7616252324623424,0.1582410888671875,2.2765259552001953,0.27589437866210936
en_50m,BUL,en_bul_a,pre_lmhead_contextual,1000,3,0.7616252324623424,0.15824107360839842,2.2765259957313537,0.27726800537109375
en_50m,BUL,en_bul_a,pre_lmhead_contextual,1000,4,0.7616252324623424,0.15824110412597656,2.2765263891220093,0.27818292236328124
en_50m,BUL,en_bul_a,pre_lmhead_contextual,2000,0,0.7616252324623424,0.15824111938476562,2.27652583360672,0.20215342712402343
en_50m,BUL,en_bul_a,pre_lmhead_contextual,2000,1,0.7616252324623424,0.15824110412597656,2.2765260577201842,0.2009754638671875
en_50m,BUL,en_bul_a,pre_lmhead_contextual,2000,2,0.7616252324623424,0.1582411346435547,2.2765258359909057,0.2008153076171875
en_50m,BUL,en_bul_a,pre_lmhead_contextual,2000,3,0.7616252324623424,0.1582410888671875,2.276526203155518,0.20123187255859376
en_50m,BUL,en_bul_a,pre_lmhead_contextual,2000,4,0.7616252324623424,0.15824111938476562,2.276526165008545,0.20063299560546874
en_50m,BUL,en_bul_a,pre_lmhead_contextual,3000,0,0.7616252324623424,0.1582410888671875,2.2765257811546324,0.16617080688476563
en_50m,BUL,en_bul_a,pre_lmhead_contextual,3000,1,0.7616252324623424,0.1582410888671875,2.2765257811546324,0.16617080688476563
en_50m,BUL,en_bul_a,pre_lmhead_contextual,3000,2,0.7616252324623424,0.1582410888671875,2.2765257811546324,0.16617080688476563
en_50m,BUL,en_bul_a,pre_lmhead_contextual,3000,3,0.7616252324623424,0.1582410888671875,2.2765257811546324,0.16617080688476563
en_50m,BUL,en_bul_a,pre_lmhead_contextual,3000,4,0.7616252324623424,0.1582410888671875,2.2765257811546324,0.16617080688476563
en_50m,DEU,en_deu_a,pre_lmhead_contextual,500,0,0.7785595727162522,0.11424195861816407,2.5396809148788453,0.37012118530273436
en_50m,DEU,en_deu_a,pre_lmhead_contextual,500,1,0.7785595727162522,0.11424195861816407,2.5396807098388674,0.3629028015136719
en_50m,DEU,en_deu_a,pre_lmhead_contextual,500,2,0.7785595727162522,0.11424193572998047,2.539680440425873,0.3623815612792969
en_50m,DEU,en_deu_a,pre_lmhead_contextual,500,3,0.7785595727162522,0.11424198150634765,2.5396806693077085,0.3626557922363281
en_50m,DEU,en_deu_a,pre_lmhead_contextual,500,4,0.7785595727162522,0.11424195861816407,2.539681043624878,0.3576555480957031
en_50m,DEU,en_deu_a,pre_lmhead_contextual,1000,0,0.7785595727162522,0.11424198913574218,2.5396809864044187,0.2691859436035156
en_50m,DEU,en_deu_a,pre_lmhead_contextual,1000,1,0.7785595727162522,0.11424195861816407,2.539680554866791,0.27072982788085936
en_50m,DEU,en_deu_a,pre_lmhead_contextual,1000,2,0.7785595727162522,0.11424197387695313,2.5396807479858396,0.2725076904296875
en_50m,DEU,en_deu_a,pre_lmhead_contextual,1000,3,0.7785595727162522,0.11424195098876953,2.539680788516998,0.2716836853027344
en_50m,DEU,en_deu_a,pre_lmhead_contextual,1000,4,0.7785595727162522,0.11424197387695313,2.53968058347702,0.27454833984375
en_50m,DEU,en_deu_a,pre_lmhead_contextual,2000,0,0.7785595727162522,0.11424195098876953,2.539680824279785,0.19707064819335937
en_50m,DEU,en_deu_a,pre_lmhead_contextual,2000,1,0.7785595727162522,0.11424198150634765,2.5396811985969543,0.1994768524169922
en_50m,DEU,en_deu_a,pre_lmhead_contextual,2000,2,0.7785595727162522,0.11424198913574218,2.539680902957916,0.1997391052246094
en_50m,DEU,en_deu_a,pre_lmhead_contextual,2000,3,0.7785595727162522,0.11424199676513672,2.539680707454681,0.1996890869140625
en_50m,DEU,en_deu_a,pre_lmhead_contextual,2000,4,0.7785595727162522,0.11424195098876953,2.5396807098388674,0.1984759979248047
en_50m,DEU,en_deu_a,pre_lmhead_contextual,3000,0,0.7785595727162522,0.11424198150634765,2.5396810293197634,0.16490059407552082
en_50m,DEU,en_deu_a,pre_lmhead_contextual,3000,1,0.7785595727162522,0.11424198150634765,2.5396810293197634,0.16490059407552082
en_50m,DEU,en_deu_a,pre_lmhead_contextual,3000,2,0.7785595727162522,0.11424198150634765,2.5396810293197634,0.16490059407552082
en_50m,DEU,en_deu_a,pre_lmhead_contextual,3000,3,0.7785595727162522,0.11424198150634765,2.5396810293197634,0.16490059407552082
en_50m,DEU,en_deu_a,pre_lmhead_contextual,3000,4,0.7785595727162522,0.11424198150634765,2.5396810293197634,0.16490059407552082
en_50m,FAS,en_fas_a,pre_lmhead_contextual,500,0,0.7951203895740918,0.15364788818359376,2.468316586017609,0.39829229736328126
en_50m,FAS,en_fas_a,pre_lmhead_contextual,500,1,0.7951203895740918,0.15364785766601563,2.468317122459412,0.39292556762695313
en_50m,FAS,en_fas_a,pre_lmhead_contextual,500,2,0.7951203895740918,0.1536478271484375,2.4683161616325378,0.3933800048828125
en_50m,FAS,en_fas_a,pre_lmhead_contextual,500,3,0.7951203895740918,0.15364781188964843,2.468316652774811,0.3948206787109375
en_50m,FAS,en_fas_a,pre_lmhead_contextual,500,4,0.7951203895740918,0.1536478271484375,2.4683165526390076,0.39482135009765623
en_50m,FAS,en_fas_a,pre_lmhead_contextual,1000,0,0.7951203895740918,0.1536477813720703,2.4683166193962096,0.29373941040039064
en_50m,FAS,en_fas_a,pre_lmhead_contextual,1000,1,0.7951203895740918,0.15364781188964843,2.4683168578147887,0.2906395263671875
en_50m,FAS,en_fas_a,pre_lmhead_contextual,1000,2,0.7951203895740918,0.15364781188964843,2.4683164882659914,0.29235040283203123
en_50m,FAS,en_fas_a,pre_lmhead_contextual,1000,3,0.7951203895740918,0.15364784240722656,2.468316607475281,0.2903766174316406
en_50m,FAS,en_fas_a,pre_lmhead_contextual,1000,4,0.7951203895740918,0.15364785766601563,2.468316831588745,0.293582763671875
en_50m,FAS,en_fas_a,pre_lmhead_contextual,2000,0,0.7951203895740918,0.15364784240722656,2.468316426277161,0.21315003967285157
en_50m,FAS,en_fas_a,pre_lmhead_contextual,2000,1,0.7951203895740918,0.15364781188964843,2.4683165049552915,0.21296412658691405
en_50m,FAS,en_fas_a,pre_lmhead_contextual,2000,2,0.7951203895740918,0.15364781188964843,2.4683165335655213,0.21257270812988283
en_50m,FAS,en_fas_a,pre_lmhead_contextual,2000,3,0.7951203895740918,0.15364788818359376,2.468316524028778,0.21281158447265625
en_50m,FAS,en_fas_a,pre_lmhead_contextual,2000,4,0.7951203895740918,0.15364784240722656,2.4683167219161986,0.21126045227050783
en_50m,FAS,en_fas_a,pre_lmhead_contextual,3000,0,0.7951203895740918,0.15364784240722656,2.4683167719841004,0.17581131998697916
en_50m,FAS,en_fas_a,pre_lmhead_contextual,3000,1,0.7951203895740918,0.15364784240722656,2.4683167719841004,0.17581131998697916
en_50m,FAS,en_fas_a,pre_lmhead_contextual,3000,2,0.7951203895740918,0.15364784240722656,2.4683167719841004,0.17581131998697916
en_50m,FAS,en_fas_a,pre_lmhead_contextual,3000,3,0.7951203895740918,0.15364784240722656,2.4683167719841004,0.17581131998697916
en_50m,FAS,en_fas_a,pre_lmhead_contextual,3000,4,0.7951203895740918,0.15364784240722656,2.4683167719841004,0.17581131998697916
en_50m,FR,en_fr_a,pre_lmhead_contextual,500,0,0.7660300433051852,0.08929106903076171,2.330752592086792,0.33719989013671875
en_50m,FR,en_fr_a,pre_lmhead_contextual,500,1,0.7660300433051852,0.08929106903076171,2.3307528924942016,0.34097869873046877
en_50m,FR,en_fr_a,pre_lmhead_contextual,500,2,0.7660300433051852,0.08929106903076171,2.3307528614997866,0.3383160095214844
en_50m,FR,en_fr_a,pre_lmhead_contextual,500,3,0.7660300433051852,0.08929106903076171,2.3307532787323,0.34440167236328123
en_50m,FR,en_fr_a,pre_lmhead_contextual,500,4,0.7660300433051852,0.08929106903076171,2.3307533288002014,0.339576904296875
en_50m,FR,en_fr_a,pre_lmhead_contextual,1000,0,0.7660300433051852,0.08929106903076171,2.3307530283927917,0.25712789916992185
en_50m,FR,en_fr_a,pre_lmhead_contextual,1000,1,0.7660300433051852,0.0892910614013672,2.3307525753974914,0.25492611694335937
en_50m,FR,en_fr_a,pre_lmhead_contextual,1000,2,0.7660300433051852,0.0892910614013672,2.3307529377937315,0.25277801513671877
en_50m,FR,en_fr_a,pre_lmhead_contextual,1000,3,0.7660300433051852,0.08929106903076171,2.3307532453536988,0.2577763366699219
en_50m,FR,en_fr_a,pre_lmhead_contextual,1000,4,0.7660300433051852,0.0892910614013672,2.330753083229065,0.2516894989013672
en_50m,FR,en_fr_a,pre_lmhead_contextual,2000,0,0.7660300433051852,0.08929106903076171,2.330753519535065,0.18562623596191405
en_50m,FR,en_fr_a,pre_lmhead_contextual,2000,1,0.7660300433051852,0.08929106903076171,2.330753366947174,0.1861000671386719
en_50m,FR,en_fr_a,pre_lmhead_contextual,2000,2,0.7660300433051852,0.0892910614013672,2.3307530951499937,0.18705856323242187
en_50m,FR,en_fr_a,pre_lmhead_contextual,2000,3,0.7660300433051852,0.08929106903076171,2.3307525229454042,0.18608506774902345
en_50m,FR,en_fr_a,pre_lmhead_contextual,2000,4,0.7660300433051852,0.0892910614013672,2.3307530283927917,0.18641712951660155
en_50m,FR,en_fr_a,pre_lmhead_contextual,3000,0,0.7660300433051852,0.0892910614013672,2.330753266811371,0.1541845194498698
en_50m,FR,en_fr_a,pre_lmhead_contextual,3000,1,0.7660300433051852,0.0892910614013672,2.330753266811371,0.1541845194498698
en_50m,FR,en_fr_a,pre_lmhead_contextual,3000,2,0.7660300433051852,0.0892910614013672,2.330753266811371,0.1541845194498698
en_50m,FR,en_fr_a,pre_lmhead_contextual,3000,3,0.7660300433051852,0.0892910614013672,2.330753266811371,0.1541845194498698
en_50m,FR,en_fr_a,pre_lmhead_contextual,3000,4,0.7660300433051852,0.0892910614013672,2.330753266811371,0.1541845194498698
en_50m,IND,en_ind_a,pre_lmhead_contextual,500,0,0.7874282683277463,0.13423641967773436,2.3295331692695616,0.36995501708984374
en_50m,IND,en_ind_a,pre_lmhead_contextual,500,1,0.7874282683277463,0.13423638916015626,2.3295333123207094,0.36656103515625
en_50m,IND,en_ind_a,pre_lmhead_contextual,500,2,0.7874282683277463,0.13423641967773436,2.32953266620636,0.362301513671875
en_50m,IND,en_ind_a,pre_lmhead_contextual,500,3,0.7874282683277463,0.13423638916015626,2.3295331692695616,0.3673973083496094
en_50m,IND,en_ind_a,pre_lmhead_contextual,500,4,0.7874282683277463,0.13423643493652343,2.329532866477966,0.3659423522949219
en_50m,IND,en_ind_a,pre_lmhead_contextual,1000,0,0.7874282683277463,0.13423643493652343,2.3295331263542174,0.2735516357421875
en_50m,IND,en_ind_a,pre_lmhead_contextual,1000,1,0.7874282683277463,0.1342364044189453,2.3295328187942506,0.27365374755859373
en_50m,IND,en_ind_a,pre_lmhead_contextual,1000,2,0.7874282683277463,0.1342363739013672,2.32953293800354,0.2776318969726562
en_50m,IND,en_ind_a,pre_lmhead_contextual,1000,3,0.7874282683277463,0.13423638916015626,2.329533042907715,0.27670773315429686
en_50m,IND,en_ind_a,pre_lmhead_contextual,1000,4,0.7874282683277463,0.13423635864257813,2.3295330119132998,0.2771082763671875
en_50m,IND,en_ind_a,pre_lmhead_contextual,2000,0,0.7874282683277463,0.13423638916015626,2.3295329666137694,0.2017423095703125
en_50m,IND,en_ind_a,pre_lmhead_contextual,2000,1,0.7874282683277463,0.13423643493652343,2.329533350467682,0.20017210388183593
en_50m,IND,en_ind_a,pre_lmhead_contextual,2000,2,0.7874282683277463,0.13423638916015626,2.329532787799835,0.20026593017578126
en_50m,IND,en_ind_a,pre_lmhead_contextual,2000,3,0.7874282683277463,0.13423641967773436,2.3295330476760863,0.202016357421875
en_50m,IND,en_ind_a,pre_lmhead_contextual,2000,4,0.7874282683277463,0.1342364044189453,2.329533250331879,0.2002279815673828
en_50m,IND,en_ind_a,pre_lmhead_contextual,3000,0,0.7874282683277463,0.13423641967773436,2.3295335364341736,0.16631283569335936
en_50m,IND,en_ind_a,pre_lmhead_contextual,3000,1,0.7874282683277463,0.13423641967773436,2.3295335364341736,0.16631283569335936
en_50m,IND,en_ind_a,pre_lmhead_contextual,3000,2,0.7874282683277463,0.13423641967773436,2.3295335364341736,0.16631283569335936
en_50m,IND,en_ind_a,pre_lmhead_contextual,3000,3,0.7874282683277463,0.13423641967773436,2.3295335364341736,0.16631283569335936
en_50m,IND,en_ind_a,pre_lmhead_contextual,3000,4,0.7874282683277463,0.13423641967773436,2.3295335364341736,0.16631283569335936
en_50m,NLD,en_nld_a,pre_lmhead_contextual,500,0,0.7696560879744755,0.11589893341064453,2.367092127799988,0.37423129272460937
en_50m,NLD,en_nld_a,pre_lmhead_contextual,500,1,0.7696560879744755,0.11589893341064453,2.3670923280715943,0.3797098083496094
en_50m,NLD,en_nld_a,pre_lmhead_contextual,500,2,0.7696560879744755,0.1158989486694336,2.3670928931236266,0.37624594116210935
en_50m,NLD,en_nld_a,pre_lmhead_contextual,500,3,0.7696560879744755,0.1158989486694336,2.3670925760269164,0.3602880859375
en_50m,NLD,en_nld_a,pre_lmhead_contextual,500,4,0.7696560879744755,0.11589897155761719,2.36709228515625,0.3703784484863281
en_50m,NLD,en_nld_a,pre_lmhead_contextual,1000,0,0.7696560879744755,0.1158989486694336,2.3670924305915833,0.28092050170898436
en_50m,NLD,en_nld_a,pre_lmhead_contextual,1000,1,0.7696560879744755,0.1158989486694336,2.3670927143096923,0.2785923767089844
en_50m,NLD,en_nld_a,pre_lmhead_contextual,1000,2,0.7696560879744755,0.11589895629882813,2.367092344760895,0.2807394714355469
en_50m,NLD,en_nld_a,pre_lmhead_contextual,1000,3,0.7696560879744755,0.11589896392822266,2.3670926833152772,0.27910260009765625
en_50m,NLD,en_nld_a,pre_lmhead_contextual,1000,4,0.7696560879744755,0.11589895629882813,2.3670920014381407,0.28384909057617186
en_50m,NLD,en_nld_a,pre_lmhead_contextual,2000,0,0.7696560879744755,0.1158989486694336,2.3670925426483156,0.20489289855957032
en_50m,NLD,en_nld_a,pre_lmhead_contextual,2000,1,0.7696560879744755,0.11589893341064453,2.367092673778534,0.20642747497558595
en_50m,NLD,en_nld_a,pre_lmhead_contextual,2000,2,0.7696560879744755,0.11589895629882813,2.3670926332473754,0.20462274169921876
en_50m,NLD,en_nld_a,pre_lmhead_contextual,2000,3,0.7696560879744755,0.11589896392822266,2.3670925641059877,0.20345753479003906
en_50m,NLD,en_nld_a,pre_lmhead_contextual,2000,4,0.7696560879744755,0.11589897918701172,2.36709299325943,0.205011474609375
en_50m,NLD,en_nld_a,pre_lmhead_contextual,3000,0,0.7696560879744755,0.11589893341064453,2.367092390060425,0.16982987467447916
en_50m,NLD,en_nld_a,pre_lmhead_contextual,3000,1,0.7696560879744755,0.11589893341064453,2.367092390060425,0.16982987467447916
en_50m,NLD,en_nld_a,pre_lmhead_contextual,3000,2,0.7696560879744755,0.11589893341064453,2.367092390060425,0.16982987467447916
en_50m,NLD,en_nld_a,pre_lmhead_contextual,3000,3,0.7696560879744755,0.11589893341064453,2.367092390060425,0.16982987467447916
en_50m,NLD,en_nld_a,pre_lmhead_contextual,3000,4,0.7696560879744755,0.11589893341064453,2.367092390060425,0.16982987467447916
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,500,0,0.7948000844645112,0.11798133087158204,2.8047248578071593,0.3860062255859375
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,500,1,0.7948000844645112,0.11798133850097656,2.8047242283821108,0.38373712158203127
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,500,2,0.7948000844645112,0.1179813232421875,2.804724941253662,0.377403564453125
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,500,3,0.7948000844645112,0.11798136901855469,2.8047252893447876,0.37910818481445313
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,500,4,0.7948000844645112,0.11798133087158204,2.804724352359772,0.38171173095703126
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,1000,0,0.7948000844645112,0.11798135375976562,2.8047242760658264,0.28245657348632813
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,1000,1,0.7948000844645112,0.11798136901855469,2.804724373817444,0.2815915832519531
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,1000,2,0.7948000844645112,0.11798133850097656,2.804724853038788,0.28397998046875
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,1000,3,0.7948000844645112,0.11798136901855469,2.8047244238853453,0.2877012634277344
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,1000,4,0.7948000844645112,0.11798134613037109,2.8047248983383177,0.2839400634765625
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,2000,0,0.7948000844645112,0.11798134613037109,2.80472407579422,0.20818067932128906
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,2000,1,0.7948000844645112,0.11798134613037109,2.804724118709564,0.20730558776855468
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,2000,2,0.7948000844645112,0.11798133850097656,2.8047242951393128,0.20957318115234375
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,2000,3,0.7948000844645112,0.11798133850097656,2.8047242879867555,0.20809896850585938
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,2000,4,0.7948000844645112,0.11798134613037109,2.804724917411804,0.20868087768554688
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,3000,0,0.7948000844645112,0.11798137664794922,2.8047244215011595,0.1723458251953125
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,3000,1,0.7948000844645112,0.11798137664794922,2.8047244215011595,0.1723458251953125
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,3000,2,0.7948000844645112,0.11798137664794922,2.8047244215011595,0.1723458251953125
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,3000,3,0.7948000844645112,0.11798137664794922,2.8047244215011595,0.1723458251953125
en_50m,UKR,en_ukr_a,pre_lmhead_contextual,3000,4,0.7948000844645112,0.11798137664794922,2.8047244215011595,0.1723458251953125
en_50m,ZH,en_zh_a,pre_lmhead_contextual,500,0,0.8087033362266741,0.2021425323486328,2.3941769647598266,0.43244229125976563
en_50m,ZH,en_zh_a,pre_lmhead_contextual,500,1,0.8087033362266741,0.2021425323486328,2.3941770815849304,0.44187158203125
en_50m,ZH,en_zh_a,pre_lmhead_contextual,500,2,0.8087033362266741,0.2021425018310547,2.3941771531105043,0.4303667907714844
en_50m,ZH,en_zh_a,pre_lmhead_contextual,500,3,0.8087033362266741,0.20214248657226563,2.3941766238212585,0.43128887939453125
en_50m,ZH,en_zh_a,pre_lmhead_contextual,500,4,0.8087033362266741,0.20214247131347657,2.394176437854767,0.42851962280273437
en_50m,ZH,en_zh_a,pre_lmhead_contextual,1000,0,0.8087033362266741,0.20214256286621093,2.3941771483421324,0.32063665771484373
en_50m,ZH,en_zh_a,pre_lmhead_contextual,1000,1,0.8087033362266741,0.2021425018310547,2.394176332950592,0.3199452819824219
en_50m,ZH,en_zh_a,pre_lmhead_contextual,1000,2,0.8087033362266741,0.20214247131347657,2.394176585674286,0.31503805541992186
en_50m,ZH,en_zh_a,pre_lmhead_contextual,1000,3,0.8087033362266741,0.2021425018310547,2.3941760993003847,0.31925540161132815
