scope,repr_type,model_a,model_b,layer,normalization,axis_abs_projection_diff_mean,axis_abs_projection_diff_max,axis_signed_projection_diff_mean,axes_used,axes_skipped,neutral_projection_sd_a_mean,neutral_projection_sd_b_mean,cultural_norm_a_mean,cultural_norm_b_mean
layerwise,hidden_state,en_100m,en_ukr_a,5,row_l2,0.12905791342258455,0.6881049275398254,-0.006042600185610354,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_100m,en_ukr_a,5,neutral_z,0.8749539530277253,8.530834197998047,0.040666051718289964,50,0,1379.2118737792969,1157.0990673828126,9351.255859375,10327.2021484375
layerwise,hidden_state,en_100m,en_ukr_a,6,row_l2,0.12334917739033699,0.6933943033218384,-0.00486310429405421,50,0,,,1.0000001192092896,1.0
layerwise,hidden_state,en_100m,en_ukr_a,6,neutral_z,0.8715692043304444,9.378804206848145,0.044918855242431166,50,0,1376.3120874023436,1139.9800634765625,9703.7314453125,10606.6142578125
layerwise,hidden_state,en_100m,en_ukr_a,7,row_l2,0.12493816524744034,0.7006637454032898,-0.005956056211143732,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,7,neutral_z,0.8854914629459381,9.97458553314209,0.041665967516601086,50,0,1354.2673840332031,1124.7564599609375,9713.798828125,10284.4755859375
layerwise,hidden_state,en_100m,en_ukr_a,8,row_l2,0.12165712460875511,0.6920953392982483,-0.0043329458660446105,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,8,neutral_z,0.8701625347137452,12.330549240112305,0.041026086546480656,50,0,1312.1890759277344,1092.266368408203,9616.8017578125,9959.4248046875
layerwise,hidden_state,en_100m,en_ukr_a,9,row_l2,0.12222313180565834,0.7118982076644897,0.00011904095124918967,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,9,neutral_z,0.8455582177639007,12.990370750427246,0.05466237330809236,50,0,1253.9422607421875,1107.2944958496093,9152.8681640625,10207.0888671875
layerwise,hidden_state,en_100m,en_ukr_a,10,row_l2,0.12026399299502373,0.6555491089820862,0.005639043020782992,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,10,neutral_z,0.8401278853416443,12.398045539855957,0.057677154615521434,50,0,1243.6438598632812,1181.4778771972656,10409.6982421875,11323.404296875
layerwise,hidden_state,en_100m,en_ukr_a,11,row_l2,0.13540631771087647,0.7196222543716431,0.004640915468335152,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,11,neutral_z,0.8961410570144653,12.648576736450195,0.06640559008345008,50,0,1287.354998779297,1431.3417028808594,11242.25390625,12136.1435546875
layerwise,hidden_state,en_100m,en_ukr_a,12,row_l2,0.1620662122964859,0.8197225332260132,-0.003445435119792819,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_100m,en_ukr_a,12,neutral_z,0.9086079293489456,7.468587875366211,0.05250099118798971,50,0,2.5779889154434206,2.1502414464950563,21.722705841064453,16.7139835357666
layerwise,hidden_state,en_100m,en_bul_a,0,row_l2,0.09125375062227249,0.49982455372810364,-0.005560418543173001,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,0,neutral_z,0.729078871011734,5.651350498199463,0.008578083850443364,50,0,0.20195889711380005,0.20036212533712386,1.718713641166687,1.5063374042510986
layerwise,hidden_state,en_100m,en_bul_a,1,row_l2,0.14433926329016686,0.735708475112915,-0.02695648221299052,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,1,neutral_z,0.8133777832984924,7.685586452484131,0.026840690579265355,50,0,1378.7518151855468,1429.5057165527344,7847.5478515625,7790.630859375
layerwise,hidden_state,en_100m,en_bul_a,2,row_l2,0.13846262738108636,0.7167567014694214,-0.022627945938147605,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,2,neutral_z,0.8114733815193176,7.419016361236572,0.029386347215622662,50,0,1387.15794921875,1437.4511486816407,8222.0546875,8121.658203125
layerwise,hidden_state,en_100m,en_bul_a,3,row_l2,0.13111353307962417,0.6820104122161865,-0.015507638957351445,50,0,,,1.0000001192092896,1.0
layerwise,hidden_state,en_100m,en_bul_a,3,neutral_z,0.8125648427009583,7.139760494232178,0.02608776781708002,50,0,1387.1421813964844,1442.312626953125,8781.9189453125,8652.3896484375
layerwise,hidden_state,en_100m,en_bul_a,4,row_l2,0.12619706377387047,0.647742509841919,-0.010362589545547963,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,4,neutral_z,0.8143120455741882,6.867258071899414,0.02618965471163392,50,0,1379.3920141601564,1448.5170678710938,9038.6494140625,9208.8583984375
layerwise,hidden_state,en_100m,en_bul_a,5,row_l2,0.12174708873033524,0.6204993724822998,-0.006532297991216182,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,5,neutral_z,0.8176056432723999,6.876744747161865,0.02722703233361244,50,0,1379.2119201660157,1455.603358154297,9351.2578125,9801.1357421875
layerwise,hidden_state,en_100m,en_bul_a,6,row_l2,0.11781762734055519,0.603412389755249,-0.0058640868868678805,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,6,neutral_z,0.8191244351863861,6.9695210456848145,0.030304779931902885,50,0,1376.31259765625,1443.8297985839845,9703.732421875,9952.4140625
layerwise,hidden_state,en_100m,en_bul_a,7,row_l2,0.11819616839289665,0.6442678570747375,-0.008822206947952509,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,7,neutral_z,0.8205845725536346,6.74161434173584,0.025380976655287667,50,0,1354.267081298828,1424.2170556640624,9713.798828125,9630.66796875
layerwise,hidden_state,en_100m,en_bul_a,8,row_l2,0.11653515562415123,0.6505131125450134,-0.0086452478566207,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,8,neutral_z,0.8193900573253632,6.480113506317139,0.014121013227850199,50,0,1312.189012451172,1381.9474450683595,9616.802734375,9725.55859375
layerwise,hidden_state,en_100m,en_bul_a,9,row_l2,0.12119213297963143,0.6981635093688965,-0.009904992626979947,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,9,neutral_z,0.8111242055892944,6.550303936004639,0.015564838051795959,50,0,1253.9422082519532,1273.4655981445312,9152.869140625,9584.7001953125
layerwise,hidden_state,en_100m,en_bul_a,10,row_l2,0.12124174952507019,0.7611178159713745,-0.004715078570879996,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,10,neutral_z,0.8110233867168426,7.053959369659424,0.03186349037103355,50,0,1243.643751220703,1184.02001953125,10409.6962890625,9175.697265625
layerwise,hidden_state,en_100m,en_bul_a,11,row_l2,0.13141224503517152,0.7678594589233398,-0.002876203190535307,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,11,neutral_z,0.8396568012237549,7.329403400421143,0.010413265153765679,50,0,1287.3545727539063,1304.438319091797,11242.25390625,10326.1162109375
layerwise,hidden_state,en_100m,en_bul_a,12,row_l2,0.14900380745530128,0.9172675609588623,-0.014620665201146039,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_bul_a,12,neutral_z,0.8296912723779678,7.9915666580200195,-0.004900501091033221,50,0,2.5779889893531798,2.3318110799789427,21.722707748413086,16.1527042388916
layerwise,hidden_state,en_100m,en_ind_a,0,row_l2,0.08909542798995972,0.49997013807296753,0.00010969731083605438,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,0,neutral_z,0.7548397076129914,5.544465065002441,-0.03300977614126168,50,0,0.20195892810821534,0.19515033274888993,1.718713641166687,1.5765572786331177
layerwise,hidden_state,en_100m,en_ind_a,1,row_l2,0.15530490666627883,0.8245028853416443,-0.010894306842237711,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,1,neutral_z,0.8168248796463012,6.696721076965332,-0.07726385291665792,50,0,1378.7517114257812,1200.6448999023437,7847.5478515625,6274.1611328125
layerwise,hidden_state,en_100m,en_ind_a,2,row_l2,0.14781909689307213,0.8149046301841736,-0.010683995112776757,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,2,neutral_z,0.8175477159023284,6.7866058349609375,-0.07607522253878414,50,0,1387.1578979492188,1220.409093017578,8222.0556640625,6738.58642578125
layerwise,hidden_state,en_100m,en_ind_a,3,row_l2,0.13736550614237786,0.766514241695404,-0.00628058869857341,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_100m,en_ind_a,3,neutral_z,0.8210836720466613,6.762266159057617,-0.08161018345504999,50,0,1387.1423046875,1219.8325793457032,8781.91796875,7323.80712890625
layerwise,hidden_state,en_100m,en_ind_a,4,row_l2,0.13220699951052667,0.7356671094894409,-0.006271164915524423,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,4,neutral_z,0.8196421146392823,6.744680404663086,-0.08077241322258487,50,0,1379.3921362304689,1222.4658178710938,9038.650390625,7634.33642578125
layerwise,hidden_state,en_100m,en_ind_a,5,row_l2,0.12915692269802093,0.7110623121261597,-0.007573316693305969,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,5,neutral_z,0.8197153735160828,6.769735336303711,-0.07851105576381087,50,0,1379.211895751953,1217.3734191894532,9351.2578125,7719.5927734375
layerwise,hidden_state,en_100m,en_ind_a,6,row_l2,0.12444674536585808,0.6992601156234741,-0.004692605219315737,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_100m,en_ind_a,6,neutral_z,0.8206982135772705,6.868552207946777,-0.07838477032259107,50,0,1376.3126171875,1208.0583642578124,9703.7333984375,7901.15673828125
layerwise,hidden_state,en_100m,en_ind_a,7,row_l2,0.12350876659154891,0.6782614588737488,-0.007837209925055504,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,7,neutral_z,0.8192479395866394,7.10372257232666,-0.08413077971432358,50,0,1354.2668286132812,1176.490654296875,9713.796875,7870.31103515625
layerwise,hidden_state,en_100m,en_ind_a,8,row_l2,0.12035796642303467,0.6910959482192993,-0.007370634991675615,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_100m,en_ind_a,8,neutral_z,0.8115332281589508,6.836639404296875,-0.08580767695792019,50,0,1312.1888952636718,1133.3983435058594,9616.7998046875,7792.12109375
layerwise,hidden_state,en_100m,en_ind_a,9,row_l2,0.11790098235011101,0.728919506072998,-0.011126846158877015,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,9,neutral_z,0.7937843191623688,6.365047931671143,-0.0743625811720267,50,0,1253.9425524902344,1099.318526611328,9152.869140625,8146.08251953125
layerwise,hidden_state,en_100m,en_ind_a,10,row_l2,0.11315371796488762,0.6961889266967773,-0.004911279175430537,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,10,neutral_z,0.792028386592865,6.574292182922363,-0.07646940983831882,50,0,1243.6437475585938,1141.70857421875,10409.7001953125,8878.234375
layerwise,hidden_state,en_100m,en_ind_a,11,row_l2,0.11775231212377549,0.7292063236236572,-0.010221634418703615,50,0,,,1.0000001192092896,1.0
layerwise,hidden_state,en_100m,en_ind_a,11,neutral_z,0.8362558317184449,7.161494255065918,-0.09553120020776987,50,0,1287.3546105957032,1185.7283605957032,11242.25390625,9696.54296875
layerwise,hidden_state,en_100m,en_ind_a,12,row_l2,0.14136313758790492,0.8476017713546753,-0.016573338024318218,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ind_a,12,neutral_z,0.9013875985145569,7.041553497314453,-0.07247677830979228,50,0,2.577989182472229,2.2964855575561525,21.722707748413086,16.906984329223633
layerwise,hidden_state,en_100m,en_deu_a,0,row_l2,0.09004058957099914,0.44094744324684143,-0.005616650459123775,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,0,neutral_z,0.7541887164115906,5.419689178466797,0.0072513390891253944,50,0,0.2019588828086853,0.19982944548130036,1.718713641166687,1.5568584203720093
layerwise,hidden_state,en_100m,en_deu_a,1,row_l2,0.1501474067568779,0.7681139707565308,-0.025051873419433834,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,1,neutral_z,0.8576971888542175,8.95806884765625,0.012987410658388399,50,0,1378.7516101074218,1455.3603735351562,7847.546875,7851.1708984375
layerwise,hidden_state,en_100m,en_deu_a,2,row_l2,0.14564228519797326,0.7469735145568848,-0.020559669099748136,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,2,neutral_z,0.8576388573646545,9.09965705871582,0.012940846029669046,50,0,1387.1576184082032,1475.0437927246094,8222.0546875,8163.0078125
layerwise,hidden_state,en_100m,en_deu_a,3,row_l2,0.1371902546286583,0.7164815664291382,-0.013147346582263708,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,3,neutral_z,0.8582015407085418,9.250574111938477,0.010261393282562495,50,0,1387.1423852539062,1484.3320666503905,8781.91796875,8745.4130859375
layerwise,hidden_state,en_100m,en_deu_a,4,row_l2,0.1327437049150467,0.7002387046813965,-0.010744359316304327,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,4,neutral_z,0.8578154933452606,9.412460327148438,0.010839244397357107,50,0,1379.3919445800782,1487.6145422363281,9038.6484375,9025.26171875
layerwise,hidden_state,en_100m,en_deu_a,5,row_l2,0.12827890157699584,0.6692293882369995,-0.006944347557146102,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,5,neutral_z,0.8584838557243347,9.540104866027832,0.011179067101329565,50,0,1379.2116455078126,1491.4432177734375,9351.2578125,9347.65625
layerwise,hidden_state,en_100m,en_deu_a,6,row_l2,0.12282152608036995,0.6565942764282227,-0.00164942835457623,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,6,neutral_z,0.8610984802246093,9.690775871276855,0.015092225298285484,50,0,1376.31240234375,1488.8707580566406,9703.7314453125,9715.185546875
layerwise,hidden_state,en_100m,en_deu_a,7,row_l2,0.12020051166415215,0.6538047194480896,-0.002285042027797317,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,7,neutral_z,0.8611087799072266,9.887225151062012,0.013821611739695072,50,0,1354.2671752929687,1488.1030505371093,9713.7998046875,9970.662109375
layerwise,hidden_state,en_100m,en_deu_a,8,row_l2,0.11701232001185417,0.6966489553451538,0.0004772379412315786,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,8,neutral_z,0.8585127913951873,9.301681518554688,0.005297929067164659,50,0,1312.1889343261719,1468.7808581542968,9616.8017578125,10335.7119140625
layerwise,hidden_state,en_100m,en_deu_a,9,row_l2,0.11683267414569855,0.7223314046859741,0.001347259955946356,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,9,neutral_z,0.8521342754364014,9.435843467712402,0.01718843258684501,50,0,1253.942091064453,1453.7673083496093,9152.8701171875,10736.072265625
layerwise,hidden_state,en_100m,en_deu_a,10,row_l2,0.11657560154795647,0.704766035079956,0.010535458622034638,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,10,neutral_z,0.8433850932121277,9.420007705688477,-0.004582225442864001,50,0,1243.6439965820311,1359.6978161621093,10409.7001953125,10559.50390625
layerwise,hidden_state,en_100m,en_deu_a,11,row_l2,0.1262074075639248,0.7289954423904419,0.013728418636601418,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,11,neutral_z,0.875964823961258,9.003345489501953,-0.016686352044343947,50,0,1287.354698486328,1381.0039916992187,11242.251953125,11205.2080078125
layerwise,hidden_state,en_100m,en_deu_a,12,row_l2,0.1493215923011303,0.9502425193786621,0.0007324600638821721,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_deu_a,12,neutral_z,0.9174804079532624,8.607504844665527,-0.019151875251554883,50,0,2.5779885268211364,2.1314137601852416,21.722707748413086,16.613956451416016
